season_name,player,team,total_passes,total_opponents_packed,avg_packing_per_pass,progressive_passes,avg_packing_progressive
2023,Basilio Ndong Owono Nchamaaa,Equatorial Guinea,17,0.0,0.0,7.0,0.0
2023,Joris Kayembe Ditu,Congo DR,29,0.0,0.0,12.0,0.0
2022/2023,Presnel Kimpembe,Paris Saint-Germain,52,0.0,0.0,18.0,0.0
2023,Siyanda Xulu,South Africa,56,0.0,0.0,18.0,0.0
2022/2023,Gianluigi Donnarumma,Paris Saint-Germain,21,0.0,0.0,5.0,0.0
2022/2023,Marco Verratti,Paris Saint-Germain,66,0.0,0.0,11.0,0.0
2022/2023,Marco Verratti,Paris Saint-Germain,132,0.0,0.0,27.0,0.0
2023,Charles M'Mombwa,Tanzania,12,0.0,0.0,0.0,
2022/2023,Danilo Luís Hélio Pereira,Paris Saint-Germain,84,0.0,0.0,25.0,0.0
2023,Themba Zwane,South Africa,28,0.0,0.0,10.0,0.0
2023,Robert Taylor,Inter Miami,26,0.0,0.0,10.0,0.0
2022/2023,Nuno Mendes,Paris Saint-Germain,13,0.0,0.0,7.0,0.0
2023,Mouctar Diakhaby,Guinea,32,0.0,0.0,10.0,0.0
2023,DeAndre Yedlin,Inter Miami,30,0.0,0.0,5.0,0.0
2022/2023,Mathias Autret,Auxerre,33,0.0,0.0,8.0,0.0
2022/2023,Achraf Hakimi Mouh,Paris Saint-Germain,17,0.0,0.0,3.0,0.0
2023,Jacinto Muondo Dala,Angola,23,0.0,0.0,12.0,0.0
2023,Sadio Mané,Senegal,26,0.0,0.0,8.0,0.0
2022/2023,Pablo Sarabia García,Paris Saint-Germain,22,0.0,0.0,2.0,0.0
2022/2023,Azor Matusiwa,Stade de Reims,66,0.0,0.0,31.0,0.0
2022/2023,Pablo Paulino Rosario,OGC Nice,17,0.0,0.0,6.0,0.0
2023,Ibrahim Sangaré,Côte d'Ivoire,24,0.0,0.0,8.0,0.0
2022/2023,Lionel Andrés Messi Cuccittini,Paris Saint-Germain,36,0.0,0.0,15.0,0.0
2022/2023,Samuel Moutoussamy,Nantes,56,0.0,0.0,15.0,0.0
2023,Wilfried Stephane Singo,Côte d'Ivoire,26,0.0,0.0,13.0,0.0
2023,Issiaga Sylla,Guinea,36,0.0,0.0,12.0,0.0
2023,Ismail Jakobs,Senegal,24,0.0,0.0,6.0,0.0
2023,Nayef Aguerd,Morocco,79,0.0,0.0,36.0,0.0
2023,Hamari Traoré,Mali,52,0.0,0.0,15.0,0.0
2023,Hakim Ziyech,Morocco,34,0.0,0.0,10.0,0.0
2023,Ali Maâloul,Tunisia,68,0.0,0.0,27.0,0.0
2023,Max-Alain Gradel,Côte d'Ivoire,26,0.0,0.0,4.0,0.0
2022/2023,Jonathan Clauss,Marseille,16,0.0,0.0,2.0,0.0
2023,Jamiro Gregory Monteiro Alvarenga,Cape Verde Islands,23,0.0,0.0,7.0,0.0
2023,Djigui Diarra,Mali,14,0.0,0.0,9.0,0.0
2023,Alexander Djiku,Ghana,25,0.0,0.0,6.0,0.0
2023,Ibrahima Keita,Mauritania,17,0.0,0.0,9.0,0.0
2022/2023,Mateusz Wieteska,Clermont Foot,42,0.0,0.0,22.0,0.0
2023,Houboulang Mendes,Guinea-Bissau,38,0.0,0.0,6.0,0.0
2022/2023,Falaye Sacko,Montpellier,31,0.0,0.0,10.0,0.0
2022/2023,Abdoulaye Bamba,Angers,20,0.0,0.0,6.0,0.0
2023,Mohammed Kudus,Ghana,21,0.0,0.0,5.0,0.0
2022/2023,Junya Ito,Stade de Reims,25,0.0,0.0,7.0,0.0
2023,Obite Evan Ndicka,Côte d'Ivoire,46,0.0,0.0,13.0,0.0
2023,Carlos Mendes Gomes,Guinea-Bissau,14,0.0,0.0,2.0,0.0
2023,Aubrey Maphosa Modiba,South Africa,47,0.0,0.0,21.0,0.0
2022/2023,Marco Verratti,Paris Saint-Germain,85,0.0,0.0,28.0,0.0
2022/2023,Carlos Soler Barragán,Paris Saint-Germain,11,0.0,0.0,2.0,0.0
2023,Josimar José Évora Dias,Cape Verde Islands,35,0.0,0.0,25.0,0.0
2022/2023,Abdallah Dipo Sima,Angers,9,0.0,0.0,1.0,0.0
2022/2023,Danilo Luís Hélio Pereira,Paris Saint-Germain,14,0.0,0.0,6.0,0.0
2023,Alasana Manneh,Gambia,24,0.0,0.0,5.0,0.0
2023,Jovane Eduardo Borges Cabral,Cape Verde Islands,15,0.0,0.0,1.0,0.0
2023,Brian Jephte Bayeye,Congo DR,36,0.0,0.0,14.0,0.0
2022/2023,Birama Touré,Auxerre,50,0.0,0.0,11.0,0.0
2023,Frank Onyeka,Nigeria,31,0.0,0.0,8.0,0.0
2022/2023,Lionel Andrés Messi Cuccittini,Paris Saint-Germain,56,0.0,0.0,18.0,0.0
2022/2023,Achraf Hakimi Mouh,Paris Saint-Germain,70,0.0,0.0,13.0,0.0
2023,Emilio Nsue López,Equatorial Guinea,16,0.0,0.0,2.0,0.0
2022/2023,Malo Gusto,Lyon,50,0.0,0.0,18.0,0.0
2023,Ismail Jakobs,Senegal,25,0.0,0.0,3.0,0.0
2023,Fashion Sakala,Zambia,15,0.0,0.0,2.0,0.0
2023,Aubrey Maphosa Modiba,South Africa,34,0.0,0.0,15.0,0.0
2023,Ademola Lookman,Nigeria,9,0.0,0.0,2.0,0.0
2023,Lameck Banda,Zambia,19,0.0,0.0,2.0,0.0
2023,André Ayew Pelé,Ghana,9,0.0,0.0,1.0,0.0
2023,Aguibou Camara,Guinea,30,0.0,0.0,11.0,0.0
2023,Richard Ofori Antwi,Ghana,14,0.0,0.0,8.0,0.0
2022/2023,Juan Bernat Velasco,Paris Saint-Germain,19,0.0,0.0,3.0,0.0
2022/2023,Xavier Chavalerin,Troyes,30,0.0,0.0,11.0,0.0
2022/2023,Djed Spence,Rennes,32,0.0,0.0,8.0,0.0
2022/2023,Marcos Aoás Corrêa,Paris Saint-Germain,75,0.0,0.0,18.0,0.0
2023,Pablo Ganet Cómitre,Equatorial Guinea,36,0.0,0.0,10.0,0.0
2023,Mohamed El Sayed Mohamed El Shenawy Gomaa,Egypt,15,0.0,0.0,5.0,0.0
2022/2023,Khéphren Thuram-Ulien,OGC Nice,27,0.0,0.0,5.0,0.0
2023,Jean-Philippe Krasso,Côte d'Ivoire,5,0.0,0.0,2.0,0.0
2023,Themba Zwane,South Africa,31,0.0,0.0,9.0,0.0
2023,Serge Aurier,Côte d'Ivoire,27,0.0,0.0,4.0,0.0
2023,Assan Ceesay,Gambia,5,0.0,0.0,1.0,0.0
2022/2023,Juan Bernat Velasco,Paris Saint-Germain,63,0.0,0.0,6.0,0.0
2023,Ilie Sánchez Farrés,LAFC,41,0.0,0.0,17.0,0.0
2023,Steeve Yago,Burkina Faso,18,0.0,0.0,5.0,0.0
2023,Yacoub Aly Abeid,Mauritania,26,0.0,0.0,14.0,0.0
2023,Ibán Salvador Edu,Equatorial Guinea,24,0.0,0.0,3.0,0.0
2023,Julian Jeanvier,Guinea,11,0.0,0.0,1.0,0.0
2023,Deon Hotto Kavendji,Namibia,25,0.0,0.0,10.0,0.0
2022/2023,Evann Guessand,Nantes,17,0.0,0.0,3.0,0.0
2023,Diego Alexander Gómez Amarilla,Inter Miami,48,0.0,0.0,5.0,0.0
2023,Amine Adli,Morocco,15,0.0,0.0,5.0,0.0
2023,Kelvin Kapumbu,Zambia,23,0.0,0.0,6.0,0.0
2023,Leonardo Campana Romero,Inter Miami,16,0.0,0.0,0.0,
2022/2023,Timothee Pembele,Paris Saint-Germain,5,0.0,0.0,0.0,
2023,Yacoub Aly Abeid,Mauritania,13,0.0,0.0,8.0,0.0
2023,Aprocious Petrus,Namibia,11,0.0,0.0,3.0,0.0
2022/2023,Hugo Ekitike,Paris Saint-Germain,14,0.0,0.0,6.0,0.0
2022/2023,Carlos Soler Barragán,Paris Saint-Germain,5,0.0,0.0,0.0,
2023,Jordan Ayew,Ghana,15,0.0,0.0,5.0,0.0
2023,Souleymane Doukara,Mauritania,6,0.0,0.0,1.0,0.0
2023,Jannick Buyla Sam,Equatorial Guinea,18,0.0,0.0,7.0,0.0
2022/2023,Danilo Luís Hélio Pereira,Paris Saint-Germain,19,0.0,0.0,5.0,0.0
2023,Yassine Bounou,Morocco,19,0.0,0.0,18.0,0.0
2023,Gedeon Kalulu Kyatengwa,Congo DR,29,0.0,0.0,8.0,0.0
2023,Mostafa Fathi,Egypt,5,0.0,0.0,1.0,0.0
2023,Lassine Sinayoko,Mali,15,0.0,0.0,1.0,0.0
2023,Moussa Niakhate,Senegal,45,0.0,0.0,14.0,0.0
2023,Robert Taylor,Inter Miami,17,0.0,0.0,2.0,0.0
2023,Henoc Inonga Baka,Congo DR,23,0.0,0.0,6.0,0.0
2023,Zito André Sebastião Luvumbo,Angola,10,0.0,0.0,4.0,0.0
2023,Habibou Mouhamadou Diallo,Senegal,7,0.0,0.0,1.0,0.0
2023,Valdomiro Tualungo Paulo Lameiras,Angola,7,0.0,0.0,1.0,0.0
2022/2023,Hugo Ekitike,Paris Saint-Germain,9,0.0,0.0,0.0,
2023,Evidence Makgopa,South Africa,16,0.0,0.0,1.0,0.0
2023,Kenny Rocha Santos,Cape Verde Islands,7,0.0,0.0,3.0,0.0
2023,Manuel Luís da Silva Cafumana,Angola,12,0.0,0.0,6.0,0.0
2023,Kamory Doumbia,Mali,10,0.0,0.0,0.0,
2023,Selim Amallah,Morocco,18,0.0,0.0,4.0,0.0
2022/2023,Hugo Ekitike,Paris Saint-Germain,10,0.0,0.0,1.0,0.0
2022/2023,Mama Samba Baldé,Troyes,11,0.0,0.0,2.0,0.0
2022/2023,Guillermo Alfonso Maripán Loaysa,AS Monaco,14,0.0,0.0,6.0,0.0
2022/2023,Ross Barkley,OGC Nice,5,0.0,0.0,2.0,0.0
2023,Aaron Salem Boupendza Pozzi,Cincinnati,11,0.0,0.0,1.0,0.0
2022/2023,Gianluigi Donnarumma,Paris Saint-Germain,18,0.0,0.0,7.0,0.0
2022/2023,Jordan Ferri,Montpellier,15,0.0,0.0,3.0,0.0
2023,Nene Dorgeles,Mali,5,0.0,0.0,0.0,
2023,Sekou Oumar Sylla,Guinea,6,0.0,0.0,1.0,0.0
2023,Iñaki Williams Arthuer,Ghana,5,0.0,0.0,2.0,0.0
2022/2023,Danilo Luís Hélio Pereira,Paris Saint-Germain,10,0.0,0.0,3.0,0.0
2023,Marciano Sanca Tchami,Guinea-Bissau,7,0.0,0.0,1.0,0.0
2023,William Troost-Ekong,Nigeria,17,0.0,0.0,5.0,0.0
2023,Uetuuru Kambato,Namibia,5,0.0,0.0,1.0,0.0
2022/2023,Cengiz Ünder,Marseille,7,0.0,0.0,3.0,0.0
