season_name,match_id,team,player,passes_made,passes_received,total_pass_involvement,unique_receivers,unique_passers,degree_centrality,network_involvement_pct
2024,3940983,Denmark,Yussuf Yurary Poulsen,4.0,6.0,10.0,3,4,7,2.58
2024,3930177,Scotland,Lawrence Shankland,4.0,6.0,10.0,4,3,7,2.29
2024,3939980,Jamaica,Renaldo Showayne Cephas,3.0,7.0,10.0,2,4,6,3.55
2023/2024,3895320,Bayer Leverkusen,Nathan Tella,3.0,7.0,10.0,3,3,6,2.35
2023/2024,3895292,Union Berlin,Mikkel Kaufmann,2.0,8.0,10.0,2,5,7,3.56
2025,4020846,England Women's,Bethany Mead,5.0,5.0,10.0,4,5,9,2.93
2024,3939986,Argentina,Lucas Martínez Quarta,5.0,5.0,10.0,3,4,7,1.68
2024,3939986,Argentina,Valentin Carboni,4.0,6.0,10.0,4,4,8,1.68
2025,3998856,Germany Women's,Selina Cerci,5.0,5.0,10.0,4,3,7,3.05
2023/2024,3895107,Bayer Leverkusen,Nathan Tella,4.0,6.0,10.0,3,4,7,1.41
2024,3938640,Slovakia,David Strelec,4.0,6.0,10.0,3,4,7,1.91
2025,3998844,Iceland Women's,Guðný Árnadóttir,6.0,4.0,10.0,3,2,5,4.78
2024,3930172,Spain,Ferrán Torres García,4.0,6.0,10.0,4,3,7,1.77
2023/2024,3895320,VfB Stuttgart,Silas Katompa Mvumpa,5.0,5.0,10.0,4,5,9,2.21
2024,3930160,Spain,Mikel Oyarzabal Ugarte,5.0,5.0,10.0,4,5,9,2.44
2023/2024,3895153,Werder Bremen,Niklas Stark,5.0,5.0,10.0,5,4,9,2.33
2023/2024,3895153,Werder Bremen,Justin Gideon Njinmah,3.0,7.0,10.0,3,6,9,2.33
2024,3939979,Mexico,Guillermo Martínez Ayala,3.0,7.0,10.0,3,6,9,2.36
2024,3930171,Denmark,Andreas Skov Olsen,5.0,5.0,10.0,3,2,5,2.02
2024,3930165,Austria,Marko Arnautović,4.0,6.0,10.0,3,5,8,2.31
2025,3998852,Switzerland Women's,Riola Xhemaili,6.0,4.0,10.0,5,4,9,2.75
2024,3943077,Colombia,Rafael Santos Borré Amaury,5.0,5.0,10.0,5,4,9,1.81
2023/2024,3895244,FC Heidenheim,Florian Pick,4.0,5.0,9.0,3,4,7,3.04
2025,3998836,WNT Finland,Nea Lehtola,3.0,6.0,9.0,2,3,5,2.54
2024,3938641,Poland,Karol Świderski,4.0,5.0,9.0,4,5,9,2.65
2024,3939983,Brazil,Gabriel dos Santos Magalhães,4.0,5.0,9.0,2,3,5,2.09
2024,3939991,Colombia,Luis Fernando Sinisterra Lucumí,4.0,5.0,9.0,4,5,9,2.44
2025,3998840,Germany Women's,Selina Cerci,3.0,6.0,9.0,3,5,8,1.69
2024,3930178,Croatia,Ante Budimir,3.0,6.0,9.0,3,4,7,1.92
2023/2024,3895060,Borussia Mönchengladbach,Grant-Leon Ranos,5.0,4.0,9.0,3,3,6,2.18
2023/2024,3895180,Bayer Leverkusen,Nadiem Amiri,4.0,5.0,9.0,3,4,7,1.32
2024,3941020,Portugal,Rúben Diogo Da Silva Neves,5.0,4.0,9.0,3,2,5,1.25
2024,3942227,England,Trent Alexander-Arnold,5.0,4.0,9.0,3,3,6,1.39
2023/2024,3895086,FC Heidenheim,Marvin Pieringer,5.0,4.0,9.0,5,4,9,3.26
2025,3998851,Netherlands Women's,Danielle van de Donk,4.0,5.0,9.0,3,4,7,2.94
2024,3940878,Switzerland,Kwadwo Duah,3.0,6.0,9.0,3,5,8,1.81
2024,3930183,Romania,George Alexandru Puşcaş,2.0,7.0,9.0,2,7,9,3.49
2024,3939975,Colombia,Jhon Andrés Córdoba Copete,4.0,5.0,9.0,3,5,8,1.95
2025,3998847,Spain Women's,Salma Paralluelo Ayingono,3.0,6.0,9.0,3,5,8,1.28
2025,3998836,Iceland Women's,Katla Tryggvadóttir,4.0,5.0,9.0,3,4,7,3.78
2024,3939975,Colombia,Juan Fernando Quintero Paniagua,5.0,4.0,9.0,3,4,7,1.95
2024,3939982,Uruguay,Luis Alberto Suárez Díaz,5.0,4.0,9.0,4,3,7,2.01
2024,3943076,Canada,Liam Millar,3.0,6.0,9.0,3,3,6,3.31
2023/2024,3895202,RB Leipzig,Yussuf Yurary Poulsen,4.0,5.0,9.0,4,3,7,2.46
2024,3930183,Romania,Dennis Man,5.0,4.0,9.0,4,3,7,3.49
2024,3940878,Switzerland,Leonidas Stergiou,5.0,4.0,9.0,4,4,8,1.81
2024,3942785,Argentina,Exequiel Alejandro Palacios,3.0,6.0,9.0,2,3,5,2.08
2025,3998859,France Women's,Clara Mateo,3.0,6.0,9.0,2,3,5,3.18
2024,3930174,Portugal,António João Pereira Albuquerque Tavares Silva,5.0,4.0,9.0,4,3,7,1.67
2025,3998859,France Women's,Kadidiatou Diani,5.0,4.0,9.0,3,2,5,3.18
2024,3939976,Costa Rica,Joel Nathaniel Campbell Samuels,2.0,7.0,9.0,2,5,7,4.71
2024,3939976,Costa Rica,Warren Steven Madrigal Molina,3.0,6.0,9.0,2,6,8,4.71
2025,4018355,Sweden Women's,Amanda Nildén,7.0,2.0,9.0,5,2,7,3.27
2024,3939971,Mexico,Guillermo Martínez Ayala,4.0,5.0,9.0,4,5,9,1.97
2024,3942819,England,Cole Palmer,4.0,5.0,9.0,4,4,8,1.61
2024,3930183,Slovakia,Róbert Boženík,4.0,5.0,9.0,4,3,7,2.34
2024,3939984,Colombia,Rafael Santos Borré Amaury,3.0,6.0,9.0,3,5,8,1.82
2024,3941021,Romania,Valentin Mihai Mihăilă,5.0,4.0,9.0,4,3,7,3.93
2024,3941021,Romania,Vasile Mogoș,6.0,3.0,9.0,3,3,6,3.93
2023/2024,3895180,Eintracht Frankfurt,Elias Niklas Baum,3.0,6.0,9.0,3,6,9,2.23
2024,3939989,Panama,César Augusto Yanis Velasco,5.0,4.0,9.0,4,3,7,2.44
2023/2024,3895220,Bayer Leverkusen,Edmond Fayçal Tapsoba,4.0,5.0,9.0,4,4,8,1.26
2023/2024,3895107,FC Köln,Steffen Tigges,4.0,5.0,9.0,3,4,7,2.54
2025,4020005,England Women's,Grace Clinton,5.0,4.0,9.0,4,3,7,1.63
2024,3942382,Turkey,Muhammed Kerem Aktürkoğlu,4.0,5.0,9.0,2,3,5,2.85
2024,3939985,Canada,Tajon Buchanan,2.0,7.0,9.0,1,4,5,2.39
2025,3998841,Denmark Women's,Signe Kallesøe Bruun,3.0,6.0,9.0,1,5,6,4.11
2023/2024,3895320,Bayer Leverkusen,Victor Okoh Boniface,2.0,7.0,9.0,2,5,7,2.12
2024,3939975,Paraguay,Miguel Ángel Almirón Rejala,4.0,5.0,9.0,4,4,8,4.92
2024,3930177,Scotland,Ryan Christie,5.0,4.0,9.0,3,3,6,2.06
2024,3939987,Venezuela,Christian Frederick Bayoi Makoun Reyes,5.0,4.0,9.0,3,4,7,2.53
2023/2024,3895134,Bayer Leverkusen,Amine Adli,3.0,6.0,9.0,2,5,7,1.76
2023/2024,3895121,Freiburg,Noah Weißhaupt,4.0,5.0,9.0,4,2,6,3.67
2024,3939987,Jamaica,Richard Larkland King,5.0,4.0,9.0,4,3,7,2.88
2023/2024,3895340,Bayer Leverkusen,Borja Iglesias Quintas,4.0,5.0,9.0,3,3,6,1.55
2024,3939987,Jamaica,Shamar Nicholson,4.0,5.0,9.0,3,5,8,2.88
2025,3998848,Sweden Women's,Fridolina Rolfö,4.0,5.0,9.0,3,4,7,2.84
2024,3939977,Chile,Nicolás Esteban Fernández Muñoz,5.0,4.0,9.0,3,4,7,2.93
2024,3930172,Spain,Ayoze Pérez Gutiérrez,3.0,6.0,9.0,2,4,6,1.6
2024,3939988,Mexico,Guillermo Martínez Ayala,4.0,5.0,9.0,3,5,8,2.52
2025,4018354,Italy Women's,Giada Greggi,4.0,5.0,9.0,3,4,7,2.67
2024,3930171,Denmark,Yussuf Yurary Poulsen,4.0,5.0,9.0,4,4,8,1.82
2025,3998851,England Women's,Niamh Charles,5.0,4.0,9.0,4,2,6,2.59
2024,3930163,Serbia,Dušan Vlahović,3.0,6.0,9.0,2,4,6,1.95
2025,3998851,England Women's,Chloe Kelly,5.0,4.0,9.0,3,3,6,2.59
2024,3942228,Argentina,Giovani Lo Celso,4.0,5.0,9.0,3,3,6,2.8
2025,3998859,Netherlands Women's,Wieke Hendrikje Maria Kaptein,4.0,5.0,9.0,3,5,8,3.09
2023/2024,3895302,Werder Bremen,Isak Hansen-Aarøen,3.0,5.0,8.0,1,4,5,1.79
2024,3939969,Argentina,Nicolás Hernán Otamendi,3.0,5.0,8.0,2,4,6,1.36
2023/2024,3895244,FC Heidenheim,Marvin Pieringer,5.0,3.0,8.0,4,2,6,2.7
2024,3940983,Germany,Benjamin Henrichs,4.0,4.0,8.0,2,4,6,1.59
2024,3939992,Costa Rica,Anthony Daniel Contreras Enríquez,2.0,6.0,8.0,2,5,7,3.94
2023/2024,3895348,Augsburg,Mahmut Kücüksahin,4.0,4.0,8.0,3,4,7,2.31
2024,3938637,Netherlands,Georginio Wijnaldum,4.0,4.0,8.0,3,4,7,1.44
2025,3998840,Poland Women's,Dominika Grabowska,5.0,3.0,8.0,4,3,7,4.62
2024,3939991,Colombia,Jorge Andrés Carrascal Guardo,4.0,4.0,8.0,4,4,8,2.17
2023/2024,3895348,Augsburg,Sven Michel,2.0,6.0,8.0,2,5,7,2.31
2025,3998856,Sweden Women's,Lina Mona Andréa Hurtig,3.0,5.0,8.0,3,3,6,2.48
2024,3941017,Slovakia,Ľubomír Tupta,4.0,4.0,8.0,3,2,5,2.0
2024,3930169,Switzerland,Breel-Donald Embolo,3.0,5.0,8.0,2,5,7,2.19
2024,3930158,Scotland,Scott McKenna,4.0,4.0,8.0,3,3,6,3.88
2024,3930158,Scotland,Grant Campbell Hanley,4.0,4.0,8.0,3,4,7,3.88
2024,3942415,Brazil,Sávio Moreira de Oliveira,3.0,5.0,8.0,3,3,6,2.35
2024,3930180,Netherlands,Georginio Wijnaldum,4.0,4.0,8.0,2,3,5,2.03
2025,3998847,Spain Women's,Cristina Martín-Prieto Gutierrez,3.0,5.0,8.0,3,3,6,1.14
2023/2024,3895095,Bayer Leverkusen,Adam Hložek,2.0,6.0,8.0,2,5,7,1.45
2023/2024,3895052,Bayer Leverkusen,Robert Andrich,4.0,4.0,8.0,4,4,8,2.02
2024,3938639,Turkey,Yusuf Yazıcı,3.0,5.0,8.0,3,4,7,1.48
2023/2024,3895052,Bayer Leverkusen,Adam Hložek,3.0,5.0,8.0,2,4,6,2.02
2024,3939975,Colombia,Rafael Santos Borré Amaury,5.0,3.0,8.0,4,3,7,1.74
2023/2024,3895202,RB Leipzig,Christoph Baumgartner,2.0,6.0,8.0,1,4,5,2.19
2024,3939982,Uruguay,Rodrigo Bentancur Colmán,4.0,4.0,8.0,4,4,8,1.79
2024,3942852,Uruguay,Agustín Canobbio Graviz,3.0,5.0,8.0,3,4,7,2.12
2024,3938638,Romania,Ianis Hagi,3.0,5.0,8.0,2,4,6,4.06
2023/2024,3895139,Union Berlin,Kevin Behrens,3.0,5.0,8.0,2,5,7,2.52
2023/2024,3895182,Bochum,Takuma Asano,2.0,6.0,8.0,2,5,7,3.21
2024,3938638,Romania,George Alexandru Puşcaş,2.0,6.0,8.0,1,4,5,4.06
2025,4018355,England Women's,Niamh Charles,6.0,2.0,8.0,5,2,7,1.77
2023/2024,3895182,Bayer Leverkusen,Nadiem Amiri,3.0,5.0,8.0,3,3,6,1.17
2025,3998845,WNT Finland,Olga Ahtinen,4.0,4.0,8.0,3,3,6,1.67
2024,3939973,Uruguay,Rodrigo Bentancur Colmán,3.0,5.0,8.0,3,5,8,2.21
2024,3943076,Uruguay,Darwin Gabriel Núñez Ribeiro,4.0,4.0,8.0,3,4,7,2.92
2024,3930182,Serbia,Filip Mladenović,4.0,4.0,8.0,4,3,7,1.86
2024,3939970,Peru,Joao Alberto Grimaldo Ubidia,4.0,4.0,8.0,3,3,6,3.7
2024,3930159,Hungary,Martin Ádám,3.0,5.0,8.0,2,5,7,2.08
2024,3942819,Netherlands,Donyell Malen,3.0,5.0,8.0,3,4,7,2.03
2025,3998842,Wales,Carrie Jones,4.0,4.0,8.0,4,2,6,3.88
2024,3939971,Mexico,Erick Daniel Sánchez Ocegueda,4.0,4.0,8.0,3,3,6,1.75
2024,3942349,France,Bradley Barcola,3.0,5.0,8.0,2,2,4,1.42
2024,3939984,Costa Rica,Josimar Alcócer,1.0,7.0,8.0,1,6,7,3.11
2024,3938644,Georgia,Heorhii Tsitaishvili,4.0,4.0,8.0,3,3,6,3.57
2024,3938645,Ukraine,Andriy Yarmolenko,3.0,5.0,8.0,2,4,6,2.36
2024,3930173,Netherlands,Wout Weghorst,4.0,4.0,8.0,3,2,5,2.18
2024,3942382,Turkey,Mehmet Zeki Çelik,3.0,5.0,8.0,3,4,7,2.53
2023/2024,3895292,Union Berlin,Yorbe Vertessen,1.0,7.0,8.0,1,5,6,2.85
2024,3930182,Denmark,Victor Bernth Kristansen,3.0,5.0,8.0,3,3,6,1.6
2024,3941019,Belgium,Dodi Lukebakio,4.0,4.0,8.0,2,3,5,1.75
2024,3941019,Belgium,Ikoma Loïs Openda,2.0,6.0,8.0,2,5,7,1.75
2023/2024,3895158,Bayer Leverkusen,Patrik Schick,2.0,6.0,8.0,2,5,7,1.32
2023/2024,3895134,Bayer Leverkusen,Robert Andrich,5.0,3.0,8.0,3,3,6,1.57
2024,3941020,Slovenia,Benjamin Verbič,1.0,7.0,8.0,1,6,7,3.69
2023/2024,3895292,Union Berlin,Benedict Hollerbach,2.0,6.0,8.0,1,4,5,2.85
2025,3998837,Norway Women's,Celin Bizet Ildhusøy,4.0,4.0,8.0,4,3,7,2.81
2025,3998842,Netherlands Women's,Lineth Beerensteyn,2.0,6.0,8.0,2,5,7,1.63
2025,3998857,Denmark Women's,Nadia Nadim,3.0,5.0,8.0,3,4,7,2.0
2023/2024,3895340,Bochum,Takuma Asano,2.0,6.0,8.0,2,5,7,3.51
2025,3998858,Wales,Lily Woodham,6.0,2.0,8.0,3,1,4,4.76
2023/2024,3895121,Freiburg,Junior Chukwubuike Adamu,2.0,6.0,8.0,2,3,5,3.27
2023/2024,3895095,FSV Mainz 05,Marco Richter,3.0,5.0,8.0,2,4,6,1.88
2025,3998857,Poland Women's,Klaudia Jedlińska,2.0,6.0,8.0,2,4,6,2.34
2023/2024,3895266,Bayer Leverkusen,Borja Iglesias Quintas,2.0,6.0,8.0,1,4,5,0.92
2024,3939971,Jamaica,Kaheim Dixon,3.0,5.0,8.0,3,4,7,3.01
2025,4020846,England Women's,Michelle Agyemang,3.0,5.0,8.0,3,5,8,2.35
2024,3939986,Peru,Édison Michael Flores Peralta,3.0,5.0,8.0,3,3,6,4.52
2025,3998847,Belgium Women's,Jassina Blom,3.0,5.0,8.0,3,3,6,5.63
2024,3930171,Denmark,Christian Nørgaard,3.0,5.0,8.0,3,4,7,1.62
2024,3930162,Denmark,Yussuf Yurary Poulsen,3.0,5.0,8.0,3,4,7,1.31
2024,3943043,Spain,Mikel Oyarzabal Ugarte,3.0,5.0,8.0,3,4,7,1.54
2024,3930168,Hungary,Zsolt Nagy,3.0,5.0,8.0,3,3,6,3.01
2023/2024,3895250,Bayer Leverkusen,Nathan Tella,3.0,5.0,8.0,2,4,6,1.29
2025,3998859,Netherlands Women's,Caitlin Dijkstra,4.0,4.0,8.0,3,2,5,2.75
2024,3942228,Ecuador,Ángel Israel Mena Delgado,6.0,2.0,8.0,4,1,5,2.55
2025,4018357,France Women's,Melween Ndongala,4.0,4.0,8.0,2,4,6,1.29
2024,3938641,Poland,Kamil Grosicki,1.0,6.0,7.0,1,4,5,2.06
2024,3938641,Poland,Kacper Urbanski,4.0,3.0,7.0,3,2,5,2.06
2025,3998836,WNT Finland,Jutta Rantala,2.0,5.0,7.0,2,4,6,1.97
2023/2024,3895302,Werder Bremen,Dawid Kownacki,2.0,5.0,7.0,2,4,6,1.57
2024,3941020,Portugal,Nélson Cabral Semedo,4.0,3.0,7.0,4,2,6,0.97
2024,3938637,Netherlands,Wout Weghorst,2.0,5.0,7.0,2,4,6,1.26
2024,3930178,Croatia,Josip Juranović,3.0,4.0,7.0,3,3,6,1.49
2023/2024,3895333,Bayer Leverkusen,Gustavo Adolfo Puerta Molano,3.0,4.0,7.0,2,3,5,1.88
2024,3939991,Colombia,Rafael Santos Borré Amaury,2.0,5.0,7.0,2,5,7,1.9
2024,3930160,Croatia,Ante Budimir,1.0,6.0,7.0,1,4,5,1.45
2024,3930162,Slovenia,Jon Gorenc Stankovič,4.0,3.0,7.0,3,2,5,2.73
2024,3930166,Czech Republic,Petr Ševčík,3.0,4.0,7.0,2,3,5,3.95
2023/2024,3895202,RB Leipzig,Kevin Kampl,5.0,2.0,7.0,4,2,6,1.91
2024,3930184,Czech Republic,Ondřej Lingr,3.0,4.0,7.0,3,4,7,3.76
2023/2024,3895052,Bayer Leverkusen,Nadiem Amiri,3.0,4.0,7.0,3,3,6,1.77
2025,4018357,Germany Women's,Lea Schüller,3.0,4.0,7.0,3,3,6,4.9
2025,3998839,Spain Women's,Cristina Martín-Prieto Gutierrez,1.0,6.0,7.0,1,4,5,1.24
2024,3942852,Uruguay,Facundo Pellistri Rebollo,3.0,4.0,7.0,3,4,7,1.85
2024,3930174,Portugal,João Neves,4.0,3.0,7.0,4,3,7,1.3
2025,3998837,Switzerland Women's,Ana-Maria Crnogorčević,5.0,2.0,7.0,4,2,6,1.82
2024,3930161,Albania,Ernest Muçi,3.0,4.0,7.0,3,3,6,2.06
2024,3941021,Romania,Alexandru Cicâldău,2.0,5.0,7.0,1,4,5,3.06
2024,3938643,Poland,Karol Świderski,2.0,5.0,7.0,2,4,6,1.88
2023/2024,3895232,Bayer Leverkusen,Jeremie Frimpong,2.0,5.0,7.0,2,3,5,1.88
2025,3998838,Belgium Women's,Elena Dhont,3.0,4.0,7.0,2,4,6,1.98
2024,3939990,Uruguay,Rodrigo Bentancur Colmán,3.0,4.0,7.0,3,4,7,2.77
2024,3939975,Paraguay,Damián Josué Bobadilla Benítez,5.0,2.0,7.0,5,1,6,3.83
2023/2024,3895210,Bayer Leverkusen,Adam Hložek,1.0,6.0,7.0,1,6,7,0.77
2023/2024,3895167,VfB Stuttgart,Jamie Leweling,3.0,4.0,7.0,3,4,7,1.33
2025,3998841,Denmark Women's,Nadia Nadim,3.0,4.0,7.0,3,4,7,3.2
2023/2024,3895139,Bayer Leverkusen,Amine Adli,3.0,4.0,7.0,3,3,6,0.89
2024,3939985,Chile,César Ignacio Pérez Maldonado,3.0,4.0,7.0,2,2,4,2.72
2023/2024,3895275,Freiburg,Michael Gregoritsch,2.0,5.0,7.0,2,5,7,2.39
2024,3939982,Bolivia,Adalid Terrazas Abasto,3.0,4.0,7.0,3,3,6,2.47
2024,3939985,Chile,Darío Esteban Osorio Osorio,3.0,4.0,7.0,2,3,5,2.72
2024,3939988,Mexico,Jordi Cortizo de la Piedra,3.0,4.0,7.0,3,3,6,1.96
2024,3930163,Serbia,Veljko Birmančević,3.0,4.0,7.0,2,4,6,1.52
2024,3939989,Bolivia,Lucas Leónidas Chávez Cruz,3.0,4.0,7.0,2,3,5,1.78
2023/2024,3895210,Borussia Mönchengladbach,Stefan Lainer,4.0,3.0,7.0,3,2,5,2.65
2024,3930162,Denmark,Joakim Mæhle,5.0,2.0,7.0,4,2,6,1.15
2024,3939981,Panama,Abdiel Armando Ayarza Cocanegra,3.0,4.0,7.0,3,3,6,1.4
2024,3939980,Ecuador,Alan Steve Minda García,3.0,4.0,7.0,3,4,7,2.92
2024,3930163,Serbia,Luka Jović,2.0,5.0,7.0,2,3,5,1.52
2025,3998859,Netherlands Women's,Damaris Berta Egurrola Wienke,3.0,4.0,7.0,3,2,5,2.41
2025,3998849,Denmark Women's,Josefine Hasbo,4.0,3.0,7.0,3,3,6,4.09
2025,3998849,Denmark Women's,Cornelia Kramer,4.0,3.0,7.0,3,2,5,4.09
2023/2024,3895286,Bayer Leverkusen,Nathan Tella,4.0,3.0,7.0,3,3,6,1.03
2024,3942228,Argentina,Julián Álvarez,3.0,4.0,7.0,3,3,6,2.17
2024,3939983,Paraguay,Néstor Rafael Giménez Florentín,5.0,2.0,7.0,4,2,6,2.01
2024,3939969,Argentina,Lautaro Javier Martínez,1.0,5.0,6.0,1,4,5,1.02
2023/2024,3895333,Bayer Leverkusen,Jonathan Tah,4.0,2.0,6.0,3,2,5,1.61
2025,3998840,Germany Women's,Giovanna Hoffmann,2.0,4.0,6.0,2,3,5,1.13
2023/2024,3895348,Augsburg,Pep Biel Mas Jaume,2.0,4.0,6.0,2,4,6,1.73
2025,3998840,Poland Women's,Klaudia Słowińska,2.0,4.0,6.0,1,4,5,3.47
2025,3998843,France Women's,Melween Ndongala,4.0,2.0,6.0,3,2,5,1.98
2024,3930178,Croatia,Ivan Perišić,2.0,4.0,6.0,2,3,5,1.28
2024,3939981,United States,Ethan Horvath,3.0,3.0,6.0,2,2,4,4.48
2024,3930159,Switzerland,Vincent Sierro,2.0,4.0,6.0,2,4,6,1.47
2024,3942229,Canada,Tanitoluwa Oluwaseyi,1.0,5.0,6.0,1,5,6,2.14
2024,3938642,Czech Republic,Mojmír Chytil,2.0,4.0,6.0,2,4,6,1.29
2024,3939981,United States,Cameron Carter-Vickers,3.0,3.0,6.0,3,3,6,4.48
2024,3930169,Switzerland,Fabian Rieder,3.0,3.0,6.0,3,2,5,1.64
2025,3998856,Sweden Women's,Ellen Wangerheim,2.0,4.0,6.0,2,3,5,1.86
2024,3939983,Brazil,Andreas Hoelgebaum Pereira,3.0,3.0,6.0,2,3,5,1.4
2024,3939981,United States,Ricardo Daniel Pepi,3.0,3.0,6.0,3,3,6,4.48
2023/2024,3895060,Borussia Mönchengladbach,Yvandro Borges Sanches,2.0,4.0,6.0,2,4,6,1.45
2023/2024,3895309,Borussia Dortmund,Julien Duranville,0.0,6.0,6.0,0,4,4,1.35
2025,3998839,Spain Women's,Aitana Bonmati Conca,2.0,4.0,6.0,2,2,4,1.06
2024,3938639,Turkey,Muhammed Kerem Aktürkoğlu,3.0,3.0,6.0,3,2,5,1.11
2023/2024,3895286,Hoffenheim,Marius Bülter,2.0,4.0,6.0,2,4,6,2.11
2025,3998850,Wales,Hannah Cain,2.0,4.0,6.0,2,4,6,3.92
2024,3939982,Uruguay,Giorgian Daniel De Arrascaeta Benedetti,2.0,4.0,6.0,2,3,5,1.34
2024,3930184,Czech Republic,Matěj Jurásek,2.0,4.0,6.0,1,4,5,3.23
2023/2024,3895113,Bayer Leverkusen,Nathan Tella,4.0,2.0,6.0,1,1,2,1.06
2025,3998850,Wales,Rhiannon Roberts,5.0,1.0,6.0,5,1,6,3.92
2025,3998850,Wales,Lois Joel,2.0,4.0,6.0,2,4,6,3.92
2024,3930164,Belgium,Dodi Lukebakio,2.0,4.0,6.0,1,2,3,1.18
2024,3939974,United States,Brenden Aaronson,3.0,3.0,6.0,1,2,3,1.25
2025,3998837,Switzerland Women's,Alayah Pilgrim,2.0,4.0,6.0,1,3,4,1.56
2025,3998859,France Women's,Melween Ndongala,2.0,4.0,6.0,2,2,4,2.12
2025,4018356,Switzerland Women's,Alayah Pilgrim,2.0,4.0,6.0,2,3,5,2.88
2024,3930165,France,Youssouf Fofana,3.0,3.0,6.0,3,2,5,1.43
2025,3998846,Italy Women's,Elisabetta Oliviero,3.0,3.0,6.0,3,3,6,2.34
2023/2024,3895232,Bayern Munich,Jean-Eric Maxim Choupo-Moting,2.0,4.0,6.0,2,2,4,0.98
2025,3998848,Poland Women's,Milena Kokosz,4.0,2.0,6.0,3,2,5,2.28
2024,3939988,Ecuador,Carlos Armando Gruezo Arboleda,3.0,3.0,6.0,3,2,5,2.73
2023/2024,3895333,Eintracht Frankfurt,Ignacio Ferri Julià,2.0,4.0,6.0,2,4,6,1.26
2024,3930161,Albania,Arbër Hoxha,2.0,4.0,6.0,1,2,3,1.76
2023/2024,3895194,Augsburg,Dion Drena Beljo,1.0,5.0,6.0,1,4,5,2.87
2023/2024,3895220,Darmstadt 98,Sebastian Polter,1.0,5.0,6.0,1,5,6,1.97
2025,3998845,WNT Finland,Jutta Rantala,2.0,4.0,6.0,2,3,5,1.25
2024,3939984,Costa Rica,Andy Rojas Maroto,3.0,3.0,6.0,3,3,6,2.33
2023/2024,3895167,VfB Stuttgart,Anthony Rouault,3.0,3.0,6.0,3,2,5,1.14
2023/2024,3895134,Hoffenheim,Bambasé Conté,4.0,2.0,6.0,3,2,5,1.34
2024,3939990,Uruguay,Luis Alberto Suárez Díaz,2.0,4.0,6.0,2,3,5,2.37
2025,3998841,Denmark Women's,Sanne Troelsgaard-Nielsen,3.0,3.0,6.0,3,3,6,2.74
2024,3939975,Paraguay,Adam Fernando Bareiro Gamarra,2.0,4.0,6.0,2,3,5,3.28
2024,3942227,Switzerland,Xherdan Shaqiri,2.0,4.0,6.0,2,3,5,1.0
2024,3939990,United States,Joshua Sargent,2.0,4.0,6.0,2,3,5,2.21
2024,3939987,Venezuela,Eric Kleybel Ramírez Matheus,2.0,4.0,6.0,2,3,5,1.69
2023/2024,3895244,Bayer Leverkusen,Jonas Hofmann,2.0,4.0,6.0,2,3,5,1.12
2023/2024,3895121,Freiburg,Michael Gregoritsch,1.0,5.0,6.0,1,4,5,2.45
2024,3939986,Peru,Gianluca Lapadula Vargas,2.0,4.0,6.0,2,2,4,3.39
2024,3939987,Jamaica,Alex Marshall,3.0,3.0,6.0,3,2,5,1.92
2024,3930184,Turkey,Cenk Tosun,2.0,4.0,6.0,2,3,5,1.28
2025,3998852,WNT Finland,Maaria Roth,3.0,3.0,6.0,3,2,5,1.5
2025,4018354,Italy Women's,Michela Cambiaghi,0.0,6.0,6.0,0,3,3,1.78
2024,3939971,Jamaica,Renaldo Showayne Cephas,3.0,3.0,6.0,3,3,6,2.26
2023/2024,3895113,Wolfsburg,Amin Sarr,3.0,3.0,6.0,3,3,6,1.6
2025,3998847,Belgium Women's,Elena Dhont,2.0,4.0,6.0,2,3,5,4.23
2023/2024,3895113,Wolfsburg,Jakub Kamiński,2.0,4.0,6.0,1,3,4,1.6
2024,3943043,Spain,José Ignacio Fernández Iglesias,3.0,3.0,6.0,2,3,5,1.16
2023/2024,3895210,Borussia Mönchengladbach,Shio Fukuda,1.0,5.0,6.0,1,3,4,2.27
2024,3939969,Canada,Richie Laryea,3.0,3.0,6.0,2,3,5,2.07
2024,3943077,Colombia,Miguel Ángel Borja Hernández,2.0,4.0,6.0,2,3,5,1.08
2025,3998852,Switzerland Women's,Alisha Lehmann,2.0,4.0,6.0,2,4,6,1.65
2024,3942228,Ecuador,Alan Steve Minda García,3.0,3.0,6.0,3,2,5,1.91
2024,3930168,Hungary,László Kleinheisler,3.0,3.0,6.0,3,3,6,2.26
2024,3930181,England,Anthony Gordon,3.0,3.0,6.0,3,2,5,0.85
2024,3942416,Panama,Abdiel Armando Ayarza Cocanegra,2.0,4.0,6.0,2,3,5,2.01
2024,3930175,Belgium,Yannick Ferreira Carrasco,3.0,3.0,6.0,3,2,5,1.5
2023/2024,3895158,Borussia Dortmund,Thomas Meunier,3.0,2.0,5.0,3,2,5,1.99
2024,3939969,Argentina,Gonzalo Ariel Montiel,3.0,2.0,5.0,2,2,4,0.85
2024,3930178,Italy,Mattia Zaccagni,2.0,3.0,5.0,2,1,3,0.97
2025,3998856,Sweden Women's,Julia Zigiotti-Olme,3.0,2.0,5.0,3,2,5,1.55
2024,3942752,Spain,Martín Zubimendi Ibáñez,2.0,3.0,5.0,2,2,4,1.06
2024,3942415,Uruguay,Rodrigo Bentancur Colmán,2.0,3.0,5.0,1,3,4,2.5
