match_id,team,total_actions,final_third_actions,field_tilt_pct
3754142,Manchester City,1193,589,49.37
3754142,Everton,941,178,18.92
3754143,Liverpool,1092,272,24.91
3754143,Newcastle United,674,154,22.85
3754144,Manchester City,1143,327,28.61
3754144,AFC Bournemouth,984,207,21.04
3754145,Manchester City,1552,483,31.12
3754145,West Bromwich Albion,676,168,24.85
3754146,Leicester City,799,220,27.53
3754146,Stoke City,921,238,25.84
3754147,Manchester City,1014,346,34.12
3754147,Tottenham Hotspur,1062,236,22.22
3754148,Sunderland,637,200,31.4
3754148,Tottenham Hotspur,862,263,30.51
3754149,Manchester City,1028,294,28.6
3754149,Swansea City,974,144,14.78
3754150,Sunderland,808,253,31.31
3754150,Stoke City,968,284,29.34
3754151,Norwich City,655,192,29.31
3754151,Swansea City,806,226,28.04
3754152,Leicester City,844,312,36.97
3754152,Sunderland,763,211,27.65
3754153,Stoke City,952,290,30.46
3754153,Crystal Palace,706,153,21.67
3754154,Liverpool,1183,337,28.49
3754154,Newcastle United,638,147,23.04
3754155,West Bromwich Albion,856,316,36.92
3754155,Watford,672,145,21.58
3754156,Leicester City,763,210,27.52
3754156,Watford,985,190,19.29
3754157,AFC Bournemouth,1143,332,29.05
3754157,Everton,813,148,18.2
3754158,West Ham United,911,297,32.6
3754158,Swansea City,826,221,26.76
3754159,Manchester United,1371,431,31.44
3754159,AFC Bournemouth,699,84,12.02
3754160,Arsenal,1320,342,25.91
3754160,Sunderland,562,125,22.24
3754161,Swansea City,1042,318,30.52
3754161,Watford,683,196,28.7
3754162,Manchester United,971,244,25.13
3754162,AFC Bournemouth,720,177,24.58
3754163,Everton,1204,418,34.72
3754163,Swansea City,853,169,19.81
3754164,Sunderland,531,170,32.02
3754164,Southampton,970,298,30.72
3754165,Manchester United,1234,499,40.44
3754165,Leicester City,480,134,27.92
3754166,Everton,1121,269,24.0
3754166,Leicester City,520,98,18.85
3754167,Manchester City,1482,472,31.85
3754167,Norwich City,575,147,25.57
3754168,West Bromwich Albion,703,181,25.75
3754168,Southampton,922,230,24.95
3754169,AFC Bournemouth,934,287,30.73
3754169,Sunderland,793,147,18.54
3754170,Newcastle United,738,244,33.06
3754170,Crystal Palace,809,179,22.13
3754171,Manchester United,1215,369,30.37
3754171,Arsenal,767,116,15.12
3754172,Norwich City,776,231,29.77
3754172,Sunderland,465,106,22.8
3754173,Arsenal,1106,280,25.32
3754173,AFC Bournemouth,1022,228,22.31
3754174,Leicester City,788,266,33.76
3754174,Arsenal,1088,284,26.1
3754175,Sunderland,813,291,35.79
3754175,West Bromwich Albion,613,154,25.12
3754176,Crystal Palace,484,139,28.72
3754176,West Ham United,979,188,19.2
3754177,AFC Bournemouth,993,268,26.99
3754177,Newcastle United,901,243,26.97
3754178,Watford,507,186,36.69
3754178,Aston Villa,1051,232,22.07
3754179,Tottenham Hotspur,1079,325,30.12
3754179,Crystal Palace,549,149,27.14
3754180,Swansea City,1050,223,21.24
3754180,Sunderland,641,124,19.34
3754181,Leicester City,610,200,32.79
3754181,Crystal Palace,882,217,24.6
3754182,Norwich City,777,237,30.5
3754182,Everton,1126,284,25.22
3754183,Southampton,900,278,30.89
3754183,Watford,836,103,12.32
3754184,Arsenal,1318,461,34.98
3754184,Norwich City,577,192,33.28
3754185,Manchester United,972,298,30.66
3754185,Watford,694,159,22.91
3754186,Leicester City,556,181,32.55
3754186,Manchester United,1165,310,26.61
3754187,Stoke City,816,191,23.41
3754187,Tottenham Hotspur,856,182,21.26
3754188,Southampton,828,233,28.14
3754188,Tottenham Hotspur,787,162,20.58
3754189,Watford,913,277,30.34
3754189,Southampton,806,180,22.33
3754190,Crystal Palace,756,225,29.76
3754190,Aston Villa,757,173,22.85
3754191,AFC Bournemouth,1009,276,27.35
3754191,Southampton,950,169,17.79
3754192,West Bromwich Albion,670,172,25.67
3754192,West Ham United,965,158,16.37
3754193,Manchester City,1112,288,25.9
3754193,AFC Bournemouth,851,209,24.56
3754194,West Ham United,914,195,21.33
3754194,Everton,951,199,20.93
3754195,West Bromwich Albion,720,328,45.56
3754195,Newcastle United,650,164,25.23
3754196,Southampton,682,186,27.27
3754196,Stoke City,1042,282,27.06
3754197,Manchester City,996,377,37.85
3754197,Tottenham Hotspur,859,200,23.28
3754198,Liverpool,925,254,27.46
3754198,Tottenham Hotspur,865,202,23.35
3754199,West Ham United,845,279,33.02
3754199,Stoke City,692,130,18.79
3754200,Manchester United,900,241,26.78
3754200,Southampton,705,175,24.82
3754201,Southampton,640,219,34.22
3754201,Arsenal,1046,316,30.21
3754202,Arsenal,956,239,25.0
3754202,Stoke City,843,190,22.54
3754203,West Ham United,1130,312,27.61
3754203,Leicester City,481,130,27.03
3754204,Aston Villa,1133,332,29.3
3754204,Sunderland,616,107,17.37
3754205,Arsenal,1576,587,37.25
3754205,Newcastle United,590,112,18.98
3754206,Manchester City,997,295,29.59
3754206,Newcastle United,787,201,25.54
3754207,Norwich City,1013,389,38.4
3754207,Watford,752,206,27.39
3754208,Manchester City,1093,321,29.37
3754208,Liverpool,722,203,28.12
3754209,Tottenham Hotspur,768,221,28.78
3754209,Manchester United,842,210,24.94
3754210,Manchester United,1129,361,31.98
3754210,Norwich City,541,142,26.25
3754211,Leicester City,792,301,38.01
3754211,Newcastle United,848,149,17.57
3754212,Liverpool,1147,325,28.33
3754212,Aston Villa,737,123,16.69
3754213,Watford,669,196,29.3
3754213,Swansea City,1056,258,24.43
3754214,Liverpool,1291,318,24.63
3754214,Aston Villa,851,202,23.74
3754215,West Bromwich Albion,569,190,33.39
3754215,Tottenham Hotspur,1093,252,23.06
3754216,AFC Bournemouth,986,246,24.95
3754216,Liverpool,993,209,21.05
3754217,Chelsea,1217,441,36.24
3754217,Arsenal,728,158,21.7
3754218,Southampton,837,259,30.94
3754218,Crystal Palace,645,165,25.58
3754219,AFC Bournemouth,1101,392,35.6
3754219,West Bromwich Albion,534,165,30.9
3754220,Crystal Palace,673,201,29.87
3754220,Liverpool,1128,296,26.24
3754221,Manchester United,1266,316,24.96
3754221,Swansea City,690,106,15.36
3754222,Tottenham Hotspur,948,289,30.49
3754222,Crystal Palace,729,178,24.42
3754223,Crystal Palace,752,172,22.87
3754223,Manchester United,886,179,20.2
3754224,Aston Villa,777,254,32.69
3754224,Swansea City,969,217,22.39
3754225,AFC Bournemouth,1189,361,30.36
3754225,West Bromwich Albion,577,175,30.33
3754226,Liverpool,823,210,25.52
3754226,Sunderland,670,166,24.78
3754227,West Ham United,838,251,29.95
3754227,Leicester City,599,102,17.03
3754228,Leicester City,768,228,29.69
3754228,Swansea City,1305,269,20.61
3754229,Chelsea,1068,315,29.49
3754229,Leicester City,934,269,28.8
3754230,Southampton,723,227,31.4
3754230,Liverpool,1176,260,22.11
3754231,Leicester City,953,329,34.52
3754231,West Bromwich Albion,552,161,29.17
3754232,Manchester United,1009,297,29.44
3754232,Watford,660,172,26.06
3754233,Manchester City,1032,381,36.92
3754233,Everton,839,191,22.77
3754234,AFC Bournemouth,841,219,26.04
3754234,Tottenham Hotspur,1011,223,22.06
3754235,West Bromwich Albion,609,169,27.75
3754235,West Ham United,878,228,25.97
3754236,West Bromwich Albion,711,257,36.15
3754236,Crystal Palace,776,212,27.32
3754237,Leicester City,705,188,26.67
3754237,Sunderland,907,161,17.75
3754238,AFC Bournemouth,1200,387,32.25
3754238,Newcastle United,541,69,12.75
3754239,Manchester United,709,197,27.79
3754239,Arsenal,1078,257,23.84
3754240,Arsenal,1277,405,31.71
3754240,Stoke City,599,98,16.36
3754241,Arsenal,1110,354,31.89
3754241,West Ham United,776,243,31.31
3754242,AFC Bournemouth,864,267,30.9
3754242,Chelsea,1158,337,29.1
3754243,Norwich City,682,247,36.22
3754243,Newcastle United,966,251,25.98
3754244,Norwich City,730,268,36.71
3754244,West Ham United,770,230,29.87
3754245,West Bromwich Albion,870,273,31.38
3754245,Sunderland,672,151,22.47
3754246,Manchester City,1309,478,36.52
3754246,Watford,891,179,20.09
3754247,Southampton,989,393,39.74
3754247,Stoke City,754,159,21.09
3754248,AFC Bournemouth,951,233,24.5
3754248,Crystal Palace,730,175,23.97
3754249,Manchester City,1552,517,33.31
3754249,Aston Villa,660,119,18.03
3754250,Aston Villa,961,301,31.32
3754250,Leicester City,751,166,22.1
3754251,Liverpool,986,328,33.27
3754251,West Ham United,577,153,26.52
3754252,Everton,1000,302,30.2
3754252,Newcastle United,771,190,24.64
3754253,AFC Bournemouth,1057,312,29.52
3754253,Arsenal,952,232,24.37
3754254,Manchester United,1334,491,36.81
3754254,Newcastle United,602,120,19.93
3754255,Liverpool,1299,436,33.56
3754255,West Bromwich Albion,506,87,17.19
3754256,Everton,936,237,25.32
3754256,Manchester United,1045,261,24.98
3754257,Manchester City,981,356,36.29
3754257,Crystal Palace,715,164,22.94
3754258,Manchester City,1154,354,30.68
3754258,Aston Villa,786,217,27.61
3754259,West Ham United,509,163,32.02
3754259,Swansea City,1332,291,21.85
3754260,Manchester City,950,258,27.16
3754260,Crystal Palace,861,190,22.07
3754261,Arsenal,1355,544,40.15
3754261,Leicester City,539,144,26.72
3754262,AFC Bournemouth,1053,269,25.55
3754262,Aston Villa,791,149,18.84
3754263,Crystal Palace,899,249,27.7
3754263,Leicester City,811,141,17.39
3754264,Chelsea,1128,322,28.55
3754264,Newcastle United,991,163,16.45
3754265,Arsenal,956,273,28.56
3754265,Tottenham Hotspur,804,191,23.76
3754266,Crystal Palace,701,209,29.81
3754266,Watford,793,212,26.73
3754267,Watford,1105,339,30.68
3754267,West Bromwich Albion,565,109,19.29
3754268,Tottenham Hotspur,924,283,30.63
3754268,Everton,929,210,22.6
3754269,Swansea City,1142,262,22.94
3754269,Stoke City,896,127,14.17
3754270,Stoke City,888,247,27.82
3754270,Tottenham Hotspur,1017,170,16.72
3754271,Watford,914,230,25.16
3754271,Newcastle United,807,148,18.34
3754272,Swansea City,1032,251,24.32
3754272,Stoke City,860,183,21.28
3754273,Watford,804,256,31.84
3754273,West Ham United,754,122,16.18
3754274,AFC Bournemouth,1055,278,26.35
3754274,Stoke City,624,130,20.83
3754275,Leicester City,661,197,29.8
3754275,Liverpool,1085,312,28.76
3754276,Tottenham Hotspur,928,260,28.02
3754276,Newcastle United,638,124,19.44
3754277,West Ham United,994,318,31.99
3754277,Everton,726,175,24.1
3754278,AFC Bournemouth,1035,305,29.47
3754278,Watford,809,191,23.61
3754279,West Bromwich Albion,767,224,29.2
3754279,Swansea City,950,167,17.58
3754280,Norwich City,917,322,35.11
3754280,Chelsea,924,230,24.89
3754281,Chelsea,830,298,35.9
3754281,Manchester United,916,322,35.15
3754282,Southampton,995,292,29.35
3754282,Aston Villa,807,183,22.68
3754283,Aston Villa,812,187,23.03
3754283,Everton,1213,244,20.12
3754284,Arsenal,1490,393,26.38
3754284,West Bromwich Albion,546,113,20.7
3754285,Aston Villa,884,309,34.95
3754285,West Ham United,613,159,25.94
3754286,Watford,821,204,24.85
3754286,Norwich City,726,147,20.25
3754287,Chelsea,1082,350,32.35
3754287,Watford,641,116,18.1
3754288,West Ham United,762,190,24.93
3754288,Chelsea,919,194,21.11
3754289,Leicester City,813,223,27.43
3754289,Watford,834,189,22.66
3754290,Manchester City,1144,483,42.22
3754290,Leicester City,597,169,28.31
3754291,Tottenham Hotspur,1093,273,24.98
3754291,Watford,631,149,23.61
3754292,Newcastle United,973,278,28.57
3754292,West Bromwich Albion,458,107,23.36
3754293,Chelsea,957,366,38.24
3754293,Stoke City,606,143,23.6
3754294,Liverpool,1220,494,40.49
3754294,Everton,606,92,15.18
3754295,Manchester United,1144,424,37.06
3754295,Aston Villa,641,106,16.54
3754296,Manchester City,1305,359,27.51
3754296,Arsenal,774,163,21.06
3754297,Manchester United,1283,417,32.5
3754297,West Bromwich Albion,575,86,14.96
3754298,Everton,963,305,31.67
3754298,Swansea City,845,167,19.76
3754299,Manchester United,1016,343,33.76
3754299,Everton,893,181,20.27
3754300,Everton,1151,321,27.89
3754300,Watford,639,153,23.94
3754301,Arsenal,1318,397,30.12
3754301,West Bromwich Albion,490,120,24.49
3754302,Leicester City,735,251,34.15
3754302,Southampton,712,136,19.1
3754303,Swansea City,947,321,33.9
3754303,Crystal Palace,699,190,27.18
3754304,Crystal Palace,947,282,29.78
3754304,Newcastle United,768,177,23.05
3754305,Liverpool,1038,308,29.67
3754305,Arsenal,707,163,23.06
3754306,Norwich City,778,232,29.82
3754306,Aston Villa,766,221,28.85
3754307,Manchester City,1011,241,23.84
3754307,Stoke City,852,173,20.31
3754308,Watford,795,248,31.19
3754308,Sunderland,687,186,27.07
3754309,Arsenal,1112,292,26.26
3754309,Southampton,651,158,24.27
3754310,Manchester United,1274,462,36.26
3754310,Crystal Palace,684,149,21.78
3754311,Norwich City,685,201,29.34
3754311,Swansea City,1412,318,22.52
3754312,Arsenal,1145,380,33.19
3754312,Crystal Palace,808,224,27.72
3754313,Manchester City,1277,515,40.33
3754313,Norwich City,629,183,29.09
3754314,Manchester City,1026,351,34.21
3754314,Arsenal,738,161,21.82
3754315,Norwich City,859,241,28.06
3754315,AFC Bournemouth,899,206,22.91
3754316,Liverpool,1374,379,27.58
3754316,Sunderland,538,100,18.59
3754317,Norwich City,721,200,27.74
3754317,Tottenham Hotspur,827,185,22.37
3754318,Tottenham Hotspur,903,260,28.79
3754318,Arsenal,770,181,23.51
3754319,Manchester United,1024,355,34.67
3754319,Swansea City,780,138,17.69
3754320,Southampton,813,251,30.87
3754320,Manchester City,1178,249,21.14
3754321,Aston Villa,863,261,30.24
3754321,Stoke City,1025,306,29.85
3754322,Chelsea,1094,303,27.7
3754322,Manchester City,1012,223,22.04
3754323,West Ham United,747,186,24.9
3754323,Norwich City,947,215,22.7
3754324,Tottenham Hotspur,947,359,37.91
3754324,Swansea City,619,101,16.32
3754325,Southampton,1213,321,26.46
3754325,West Bromwich Albion,658,155,23.56
3754326,Crystal Palace,821,252,30.69
3754326,Swansea City,753,150,19.92
3754327,Aston Villa,944,297,31.46
3754327,Everton,1079,218,20.2
3754328,Manchester City,1088,304,27.94
3754328,Swansea City,1026,177,17.25
3754329,West Ham United,664,233,35.09
3754329,Newcastle United,1054,252,23.91
3754330,Aston Villa,1059,317,29.93
3754330,Stoke City,814,177,21.74
3754331,West Ham United,854,215,25.18
3754331,Sunderland,739,169,22.87
3754332,West Bromwich Albion,495,197,39.8
3754332,Tottenham Hotspur,1152,320,27.78
3754333,Tottenham Hotspur,1124,409,36.39
3754333,Newcastle United,736,212,28.8
3754334,AFC Bournemouth,709,260,36.67
3754334,Southampton,781,165,21.13
3754335,Norwich City,1072,380,35.45
3754335,Leicester City,520,145,27.88
3754336,Chelsea,1105,369,33.39
3754336,Everton,769,190,24.71
3754337,Southampton,1113,356,31.99
3754337,Norwich City,722,152,21.05
3754338,Newcastle United,924,237,25.65
3754338,West Ham United,894,209,23.38
3754339,Stoke City,759,171,22.53
3754339,AFC Bournemouth,975,184,18.87
3754340,West Bromwich Albion,762,305,40.03
3754340,Swansea City,907,235,25.91
3754341,Leicester City,723,207,28.63
3754341,Stoke City,860,161,18.72
3754342,Watford,605,198,32.73
3754342,Liverpool,1056,257,24.34
3754343,Leicester City,557,183,32.85
3754343,Liverpool,1076,301,27.97
3754344,Swansea City,1339,300,22.4
3754344,Newcastle United,631,89,14.1
3754345,Liverpool,968,272,28.1
3754345,Manchester United,880,195,22.16
3754346,Manchester City,851,273,32.08
3754346,Watford,829,252,30.4
3754347,Manchester United,1057,336,31.79
3754347,West Ham United,609,109,17.9
3754348,Norwich City,796,216,27.14
3754348,Liverpool,887,224,25.25
3754349,West Ham United,617,207,33.55
3754349,Tottenham Hotspur,1002,261,26.05
3754350,Everton,1338,618,46.19
3754350,West Bromwich Albion,395,84,21.27
3754351,Liverpool,995,350,35.18
3754351,Crystal Palace,612,180,29.41
3764230,West Ham United LFC,837,182,21.74
3764230,Tottenham Hotspur Women,981,152,15.49
3764231,Brighton & Hove Albion WFC,888,213,23.99
3764231,Birmingham City WFC,735,114,15.51
3764232,Manchester United,994,195,19.62
3764232,Chelsea FCW,935,169,18.07
3764233,Arsenal WFC,947,222,23.44
3764233,Reading WFC,727,138,18.98
3764234,Manchester City WFC,1268,312,24.61
3764234,Aston Villa,719,117,16.27
3764235,Chelsea FCW,1498,550,36.72
3764235,Bristol City WFC,470,50,10.64
3764236,Reading WFC,732,241,32.92
3764236,Aston Villa,658,140,21.28
3764237,Manchester United,944,240,25.42
3764237,Birmingham City WFC,809,95,11.74
3764238,Arsenal WFC,1038,224,21.58
3764238,West Ham United LFC,688,113,16.42
3764239,Everton LFC,797,167,20.95
3764239,Tottenham Hotspur Women,827,130,15.72
3764240,Everton LFC,1056,253,23.96
3764240,Bristol City WFC,575,103,17.91
3764241,Manchester City WFC,1255,332,26.45
3764241,Brighton & Hove Albion WFC,621,77,12.4
3764440,Barcelona,1488,334,22.45
3764440,Elche,791,103,13.02
3764661,Barcelona,1281,365,28.49
3764661,Athletic Club,929,200,21.53
3773369,Barcelona,1829,660,36.09
3773369,Huesca,808,170,21.04
3773372,Barcelona,1212,331,27.31
3773372,Atlético Madrid,823,186,22.6
3773377,Barcelona,1442,684,47.43
3773377,Valencia,580,140,24.14
3773386,Barcelona,1651,670,40.58
3773386,Deportivo Alavés,424,63,14.86
3773387,Barcelona,1196,400,33.44
3773387,Levante UD,804,221,27.49
3773403,Barcelona,1183,299,25.27
3773403,Athletic Club,861,203,23.58
3773415,Barcelona,1845,938,50.84
3773415,Cádiz,362,85,23.48
3773428,Barcelona,1759,863,49.06
3773428,Cádiz,366,101,27.6
3773457,Barcelona,1458,492,33.74
3773457,Celta Vigo,727,73,10.04
3773466,Barcelona,1116,342,30.65
3773466,Celta Vigo,856,259,30.26
3773474,Barcelona,1471,661,44.94
3773474,Real Valladolid,633,156,24.64
3773477,Barcelona,1246,421,33.79
3773477,Real Betis,847,153,18.06
3773497,Barcelona,1459,551,37.77
3773497,Real Madrid,688,188,27.33
3773523,Barcelona,962,312,32.43
3773523,Real Sociedad,857,220,25.67
3773526,Barcelona,1613,445,27.59
3773526,Deportivo Alavés,554,98,17.69
3773547,Barcelona,1669,415,24.87
3773547,Osasuna,613,146,23.82
3773552,Barcelona,1577,677,42.93
3773552,Huesca,687,107,15.57
3773565,Granada,583,156,26.76
3773565,Barcelona,1498,305,20.36
3773571,Barcelona,1306,366,28.02
3773571,Real Valladolid,836,165,19.74
3773585,Barcelona,1190,331,27.82
3773585,Real Madrid,1067,251,23.52
3773586,Barcelona,1703,696,40.87
3773586,Granada,389,90,23.14
3773587,Getafe,448,145,32.37
3773587,Barcelona,1260,262,20.79
3773593,Barcelona,1429,391,27.36
3773593,Villarreal,1065,245,23.0
3773597,Barcelona,1486,356,23.96
3773597,Real Sociedad,689,126,18.29
3773625,Barcelona,1207,260,21.54
3773625,Sevilla,1002,186,18.56
3773631,Barcelona,1396,298,21.35
3773631,Real Betis,780,138,17.69
3773656,Barcelona,1208,376,31.13
3773656,Atlético Madrid,1027,297,28.92
3773660,Barcelona,1305,559,42.84
3773660,Levante UD,711,126,17.72
3773661,Getafe,411,127,30.9
3773661,Barcelona,1785,317,17.76
3773665,Barcelona,1474,414,28.09
3773665,Osasuna,806,181,22.46
3773672,Barcelona,1223,283,23.14
3773672,Sevilla,1094,148,13.53
3773689,Barcelona,1184,294,24.83
3773689,Villarreal,924,205,22.19
3773695,Barcelona,1440,486,33.75
3773695,Valencia,689,128,18.58
3775540,Aston Villa,670,209,31.19
3775540,Bristol City WFC,835,209,25.03
3775541,Manchester United,1284,314,24.45
3775541,Aston Villa,454,62,13.66
3775542,Everton LFC,1113,304,27.31
3775542,Bristol City WFC,645,134,20.78
3775543,Arsenal WFC,1421,312,21.96
3775543,Brighton & Hove Albion WFC,702,117,16.67
3775544,West Ham United LFC,894,319,35.68
3775544,Aston Villa,535,107,20.0
3775545,Manchester City WFC,1178,275,23.34
3775545,Tottenham Hotspur Women,512,52,10.16
3775546,Tottenham Hotspur Women,863,205,23.75
3775546,Bristol City WFC,603,134,22.22
3775547,Manchester City WFC,1425,431,30.25
3775547,Birmingham City WFC,346,47,13.58
3775548,Chelsea FCW,676,217,32.1
3775548,Arsenal WFC,1159,285,24.59
3775549,Tottenham Hotspur Women,1150,315,27.39
3775549,Birmingham City WFC,437,118,27.0
3775550,Chelsea FCW,1041,190,18.25
3775550,Everton LFC,1059,119,11.24
3775551,Manchester United,825,330,40.0
3775551,Arsenal WFC,920,228,24.78
3775552,Everton LFC,926,236,25.49
3775552,Tottenham Hotspur Women,798,181,22.68
3775553,West Ham United LFC,943,181,19.19
3775553,Birmingham City WFC,714,130,18.21
3775554,Everton LFC,780,238,30.51
3775554,Reading WFC,761,132,17.35
3775555,Chelsea FCW,1067,265,24.84
