match_id,team,counter_attacks,avg_distance_gained,avg_time_elapsed,avg_speed_units_per_sec
3893832,Jamaica Women's,29,13.91,3.81,3.23
3893832,Brazil Women's,41,14.28,4.82,3.2
3893833,Korea Republic Women's,28,11.83,4.59,2.97
3893833,Germany Women's,31,12.73,5.03,2.7
3893834,Morocco Women's,32,13.78,4.07,3.4
3893834,Colombia Women's,43,14.02,4.46,2.96
3895052,RB Leipzig,27,16.77,5.03,3.63
3895052,Bayer Leverkusen,26,14.27,4.58,2.92
3895060,Bayer Leverkusen,28,19.03,4.73,4.03
3895060,Borussia Mönchengladbach,28,18.67,5.42,3.53
3895067,Darmstadt 98,27,14.7,4.2,3.68
3895067,Bayer Leverkusen,44,16.82,5.32,3.32
3895074,Bayern Munich,34,13.18,4.74,3.99
3895074,Bayer Leverkusen,32,14.79,4.63,3.11
3895086,Bayer Leverkusen,29,13.17,4.41,3.4
3895086,FC Heidenheim,18,19.64,5.38,3.35
3895095,Bayer Leverkusen,25,14.11,4.68,3.77
3895095,FSV Mainz 05,32,11.64,4.15,2.77
3895107,FC Köln,21,12.21,4.55,3.2
3895107,Bayer Leverkusen,31,11.49,4.5,2.86
3895113,Wolfsburg,30,14.87,4.72,3.37
3895113,Bayer Leverkusen,36,13.63,4.95,2.96
3895121,Bayer Leverkusen,31,12.57,4.14,3.23
3895121,Freiburg,19,11.08,4.82,2.92
3895134,Hoffenheim,28,18.21,4.81,4.17
3895134,Bayer Leverkusen,29,16.83,5.14,3.6
3895139,Bayer Leverkusen,28,16.59,5.36,3.06
3895139,Union Berlin,24,11.23,4.43,2.65
3895153,Werder Bremen,33,13.78,4.77,3.13
3895153,Bayer Leverkusen,26,14.74,4.82,3.03
3895158,Borussia Dortmund,24,15.17,4.09,4.0
3895158,Bayer Leverkusen,43,14.47,4.87,3.15
3895167,Bayer Leverkusen,31,18.4,5.09,3.6
3895167,VfB Stuttgart,31,12.91,4.72,3.11
3895180,Bayer Leverkusen,40,14.67,4.62,3.16
3895180,Eintracht Frankfurt,27,13.43,5.1,2.83
3895182,Bochum,26,11.21,3.32,3.72
3895182,Bayer Leverkusen,26,16.54,4.99,3.35
3895194,Augsburg,28,15.77,4.0,3.74
3895194,Bayer Leverkusen,32,12.9,4.37,3.23
3895202,RB Leipzig,27,16.35,4.45,3.45
3895202,Bayer Leverkusen,27,10.77,5.02,2.45
3895210,Borussia Mönchengladbach,21,15.1,4.2,3.68
3895210,Bayer Leverkusen,35,12.53,4.94,2.77
3895220,Darmstadt 98,31,17.99,4.43,3.81
3895220,Bayer Leverkusen,26,13.16,4.52,2.75
3895232,Bayer Leverkusen,25,17.34,4.77,4.0
3895232,Bayern Munich,29,15.78,5.45,3.0
3895244,Bayer Leverkusen,33,13.72,5.18,2.76
3895244,FC Heidenheim,28,10.61,4.06,2.71
3895250,FSV Mainz 05,34,12.13,4.05,3.34
3895250,Bayer Leverkusen,23,10.49,4.73,2.5
3895258,FC Köln,24,23.33,5.01,4.32
3895258,Bayer Leverkusen,25,16.24,5.71,2.96
3895266,Wolfsburg,17,9.49,3.47,3.38
3895266,Bayer Leverkusen,28,13.92,4.94,3.09
3895275,Freiburg,31,14.32,4.64,4.11
3895275,Bayer Leverkusen,24,12.55,4.99,2.92
3895286,Hoffenheim,19,20.99,4.7,4.11
3895286,Bayer Leverkusen,32,14.94,5.27,3.13
3895292,Union Berlin,26,14.71,4.57,3.1
3895292,Bayer Leverkusen,29,13.26,4.56,3.05
3895302,Werder Bremen,22,15.2,4.46,3.35
3895302,Bayer Leverkusen,34,17.03,5.07,3.29
3895309,Bayer Leverkusen,29,19.19,4.89,4.0
3895309,Borussia Dortmund,32,13.34,5.15,2.61
3895320,Bayer Leverkusen,26,18.61,4.95,4.08
3895320,VfB Stuttgart,23,13.93,4.73,3.12
3895333,Eintracht Frankfurt,31,15.17,4.43,3.49
3895333,Bayer Leverkusen,17,12.52,4.37,3.23
3895340,Bochum,17,11.98,4.26,2.89
3895340,Bayer Leverkusen,33,14.07,4.95,2.89
3895348,Augsburg,20,17.59,4.73,3.6
3895348,Bayer Leverkusen,30,13.64,4.92,2.84
3900490,Paris Saint-Germain,30,17.11,5.05,3.47
3900490,Rennes,32,12.6,4.9,2.7
3900491,Stade de Reims,34,15.58,4.26,3.69
3900491,Saint-Étienne,32,17.17,4.9,3.49
3900492,Lorient,24,17.51,4.76,3.94
3900492,Guingamp,22,17.56,4.85,3.32
3900493,Lyon,32,15.32,4.94,3.56
3900493,Troyes,23,14.35,4.86,3.14
3900494,Gazélec Ajaccio,44,19.5,4.62,4.07
3900494,Bordeaux,41,18.25,5.43,3.38
3900495,Bastia,32,17.65,4.77,3.76
3900495,Caen,42,15.98,5.01,3.08
3900496,Montpellier,29,17.34,4.87,3.93
3900496,Toulouse,45,13.33,4.97,2.79
3900497,Lille,40,13.58,4.15,3.38
3900497,OGC Nice,39,14.62,5.12,3.16
3900498,Angers,40,18.67,4.8,3.97
3900498,AS Monaco,28,14.95,4.83,3.72
3900499,Nantes,40,14.49,4.63,3.3
3900499,Marseille,41,14.98,4.82,3.26
3900500,Angers,47,17.36,5.04,4.8
3900500,Rennes,56,17.37,5.03,3.64
3900501,Toulouse,27,14.41,4.52,3.1
3900501,Paris Saint-Germain,23,13.54,4.94,2.66
3900502,Lorient,39,17.49,5.19,3.81
3900502,Troyes,44,18.38,5.03,3.78
3900503,Bastia,31,18.87,5.18,3.58
3900503,Lille,31,16.2,5.2,3.08
3900504,Montpellier,39,19.72,5.05,3.84
3900504,Nantes,39,12.46,4.41,3.09
3900505,Caen,36,19.38,5.02,4.05
3900505,Guingamp,33,14.22,4.88,2.84
3900506,Gazélec Ajaccio,36,16.07,4.52,3.73
3900506,Stade de Reims,34,14.19,4.71,3.11
3900507,OGC Nice,32,16.13,4.71,3.62
3900507,Marseille,35,13.39,4.63,3.18
3900508,AS Monaco,27,15.75,4.93,3.47
3900508,Bordeaux,30,16.12,4.78,3.4
3900509,Lyon,29,16.11,4.66,3.64
3900509,Saint-Étienne,28,12.28,4.37,2.93
3900510,Lyon,49,16.39,5.0,3.59
3900510,OGC Nice,44,15.85,5.36,3.14
3900511,Paris Saint-Germain,26,18.78,5.59,3.8
3900511,Lorient,32,13.44,4.78,3.05
3900512,Stade de Reims,39,13.74,4.35,3.73
3900512,Montpellier,32,16.23,5.07,3.39
3900513,Lille,39,20.39,4.75,4.26
3900513,Troyes,43,17.68,4.56,4.01
3900514,Toulouse,33,14.78,4.28,3.77
3900514,Guingamp,31,15.6,4.75,3.57
3900515,AS Monaco,39,18.71,5.25,3.8
3900515,Nantes,38,15.62,5.3,2.99
3900516,Marseille,39,14.18,4.76,4.14
3900516,Saint-Étienne,38,14.53,4.64,3.47
3900518,Caen,28,20.74,4.77,4.25
3900518,Angers,26,15.96,5.6,3.52
3900519,Rennes,43,15.78,4.8,3.4
3900519,Bordeaux,36,12.89,4.49,3.27
3900520,Montpellier,47,17.0,4.36,3.85
3900520,Lyon,45,14.88,4.46,3.58
3900521,Paris Saint-Germain,36,18.25,4.98,3.91
3900521,Troyes,42,17.19,5.02,3.56
3900522,OGC Nice,40,16.13,4.91,3.79
3900522,Toulouse,38,17.49,4.99,3.7
3900523,Rennes,42,18.59,5.02,3.78
3900523,Stade de Reims,31,14.89,4.8,3.4
3900524,Lorient,40,18.56,5.39,3.72
3900524,Gazélec Ajaccio,50,16.1,5.09,3.34
3900525,Nantes,29,13.88,4.9,2.99
3900525,Bastia,22,11.66,4.28,2.88
3900526,Angers,38,15.11,4.97,3.4
3900526,Lille,28,16.96,5.02,3.19
3900527,Marseille,43,17.07,4.22,4.26
3900527,AS Monaco,27,16.66,4.7,3.74
3900528,Caen,28,19.03,4.77,5.88
3900528,Bordeaux,38,13.97,5.17,2.94
3900529,Saint-Étienne,22,18.95,4.81,3.89
3900529,Guingamp,28,16.87,4.13,3.78
3900530,Nantes,33,15.94,4.33,4.0
3900530,Lyon,33,16.01,4.81,3.42
3900531,Lorient,31,15.01,4.57,3.72
3900531,OGC Nice,32,17.19,5.22,3.53
3900532,Angers,28,15.71,5.06,4.1
3900532,Paris Saint-Germain,34,11.94,4.9,2.77
3900533,AS Monaco,32,18.46,5.0,3.63
3900533,Caen,30,15.22,4.81,3.12
3900534,Bastia,40,13.02,4.56,3.58
3900534,Bordeaux,40,15.56,4.77,3.35
3900535,Lille,38,17.1,4.41,3.96
3900535,Saint-Étienne,26,16.12,4.64,3.56
3900536,Gazélec Ajaccio,42,15.8,4.9,3.33
3900536,Montpellier,43,14.7,4.62,3.28
3900537,Toulouse,36,20.06,4.77,4.5
3900537,Troyes,42,17.88,5.26,3.35
3900538,Stade de Reims,26,16.36,4.39,3.83
3900538,Guingamp,32,15.46,4.62,3.48
3900539,Marseille,37,19.27,4.93,3.9
3900539,Rennes,38,15.31,3.98,3.85
3900540,Paris Saint-Germain,26,15.59,5.21,3.52
3900540,OGC Nice,24,14.21,4.62,3.38
3900541,Bastia,28,17.8,4.92,3.81
3900541,AS Monaco,33,13.85,5.45,2.82
3900542,Caen,33,20.45,4.88,4.2
3900542,Lille,29,16.6,4.58,3.78
3900543,Stade de Reims,40,16.78,4.79,3.56
3900543,Troyes,32,17.71,5.01,3.54
3900544,Toulouse,46,14.35,4.56,3.76
3900544,Lorient,30,13.93,4.59,3.33
3900545,Angers,36,15.05,4.88,3.16
3900545,Lyon,41,15.25,5.08,3.15
3900546,Nantes,39,19.03,4.94,4.3
3900546,Gazélec Ajaccio,45,17.85,5.12,4.28
3900547,Marseille,44,21.11,5.72,3.84
3900547,Montpellier,42,15.91,4.7,3.65
3900548,Guingamp,29,15.64,4.49,3.6
3900548,Bordeaux,44,15.49,5.18,3.32
3900549,Saint-Étienne,38,18.56,4.6,4.24
3900549,Rennes,36,12.44,4.39,2.83
3900550,Caen,25,13.07,4.29,4.14
3900550,Rennes,31,19.43,5.33,4.07
3900551,Lille,40,18.72,4.71,4.11
3900551,Lorient,37,15.32,4.85,3.38
3900552,Montpellier,34,15.07,5.02,3.15
3900552,Guingamp,29,13.01,4.06,2.94
3900553,Stade de Reims,35,13.56,4.83,3.43
3900553,OGC Nice,27,12.36,4.93,2.92
3900554,Troyes,35,16.88,4.94,3.68
3900554,Bastia,27,17.99,5.43,3.36
3900555,Toulouse,26,15.82,4.96,3.71
3900555,Nantes,41,17.84,4.77,3.65
3900556,Angers,32,18.68,4.99,3.69
3900556,Bordeaux,29,15.02,4.7,3.29
3900557,Lyon,29,11.74,4.48,10.62
3900557,Paris Saint-Germain,29,11.49,4.81,2.86
3900558,Saint-Étienne,32,17.73,5.01,4.02
3900558,AS Monaco,40,16.9,4.81,3.7
3900559,Gazélec Ajaccio,35,18.19,4.67,4.09
3900559,Marseille,43,16.82,5.1,3.36
3900560,Montpellier,29,16.01,4.36,4.02
3900560,OGC Nice,29,16.57,5.05,3.28
3900561,Toulouse,27,13.61,4.66,3.09
3900561,Lille,36,11.67,3.84,3.02
3900562,Caen,29,17.35,4.32,4.01
3900562,Paris Saint-Germain,32,13.06,4.98,2.93
3900563,Guingamp,35,17.95,5.02,3.83
3900563,Rennes,28,18.04,5.07,3.61
3900564,Troyes,29,17.64,4.5,3.79
3900564,AS Monaco,37,18.88,5.1,3.59
3900565,Lorient,39,18.92,5.09,4.46
3900565,Nantes,36,14.43,5.07,3.15
3900566,Bastia,41,17.67,4.49,4.18
3900566,Stade de Reims,48,14.7,4.89,3.23
3900567,Marseille,26,15.27,4.95,3.55
3900567,Bordeaux,29,13.39,4.46,3.17
3900568,Gazélec Ajaccio,43,17.83,4.59,4.19
3900568,Lyon,43,17.08,4.77,3.98
3900569,Angers,32,14.05,4.48,5.31
3900569,Saint-Étienne,32,16.27,4.83,3.28
3900570,Bastia,24,15.78,4.83,4.49
3900570,Paris Saint-Germain,27,12.53,5.05,2.87
3900571,Lorient,28,14.94,5.16,3.08
3900571,Rennes,37,12.71,4.94,2.76
3900572,AS Monaco,42,17.92,4.77,3.71
3900572,Gazélec Ajaccio,34,15.09,5.09,3.25
3900573,Caen,39,19.2,4.96,3.79
3900573,Angers,35,17.64,5.43,3.3
3900574,Troyes,36,13.96,4.28,3.35
3900574,Lyon,27,13.44,4.36,3.2
3900575,Toulouse,37,16.6,4.21,3.77
3900575,Stade de Reims,37,15.54,4.95,3.41
3900576,Montpellier,45,15.53,4.88,3.31
3900576,Bordeaux,41,11.45,4.3,2.84
3900577,Guingamp,28,17.59,4.79,4.2
3900577,Marseille,40,15.69,5.26,3.11
3900578,Lille,32,16.47,4.9,3.27
3900578,OGC Nice,35,13.92,4.97,2.9
3900579,Nantes,30,16.45,5.01,7.12
3900579,Saint-Étienne,29,15.94,4.4,3.65
3900580,Angers,37,16.84,4.68,3.54
3900580,OGC Nice,37,16.25,5.41,3.05
3900581,Lille,45,16.18,4.47,3.81
3900581,Bordeaux,34,16.63,5.16,3.52
3900582,Gazélec Ajaccio,44,12.56,4.36,3.16
3900582,Stade de Reims,32,12.8,4.56,3.02
3900583,Troyes,38,17.19,5.04,3.55
3900583,Rennes,35,14.88,5.06,2.94
3900584,Montpellier,36,14.3,4.72,3.4
3900584,Bastia,23,14.33,5.15,2.84
3900585,Toulouse,26,16.46,5.1,3.94
3900585,Paris Saint-Germain,28,13.89,4.74,3.27
3900586,Nantes,35,17.69,5.04,3.34
3900586,Guingamp,33,13.94,4.61,3.23
3900587,Saint-Étienne,19,13.69,3.83,3.82
3900587,Lyon,32,14.42,4.85,3.15
3900588,Lorient,38,16.43,5.15,3.82
3900588,AS Monaco,36,12.41,4.45,2.99
3900589,Caen,33,16.3,4.58,3.7
3900589,Marseille,46,14.24,4.55,3.33
3900590,Rennes,30,20.19,5.34,3.84
3900590,Gazélec Ajaccio,38,13.05,4.45,3.17
3900591,Paris Saint-Germain,23,12.39,4.84,2.76
3900591,Angers,35,12.32,5.02,2.65
3900592,Caen,43,15.17,4.04,4.06
3900592,Montpellier,33,17.0,5.03,3.82
3900593,Troyes,40,17.39,4.84,3.8
3900593,Lille,40,17.59,4.88,3.77
3900594,Nantes,27,13.8,4.19,3.38
3900594,Bordeaux,34,12.69,4.69,3.05
3900595,OGC Nice,27,19.51,4.89,4.08
3900595,Lorient,29,14.83,5.11,2.88
3900596,Bastia,30,16.04,4.7,3.61
3900596,Guingamp,37,13.06,4.44,2.93
3900597,Lyon,39,17.73,4.99,3.57
3900597,Marseille,32,15.44,4.61,3.31
3900598,Toulouse,35,16.65,4.69,4.11
3900598,AS Monaco,33,15.89,4.62,3.5
3900599,Saint-Étienne,32,14.22,4.29,3.69
3900599,Stade de Reims,36,12.08,4.67,3.01
3900600,Marseille,36,15.24,4.54,3.91
3900600,Lille,25,16.92,5.63,3.0
3900601,Montpellier,42,19.03,5.07,3.9
3900601,Gazélec Ajaccio,45,21.76,5.34,3.85
3900602,Stade de Reims,31,18.65,4.8,4.17
3900602,Lorient,35,17.28,4.58,3.71
3900603,Guingamp,21,17.95,5.02,3.88
3900603,Toulouse,41,14.02,4.93,2.96
3900604,Angers,31,15.22,4.21,4.61
3900604,AS Monaco,25,16.56,4.42,3.87
3900605,Lyon,27,15.35,5.33,3.14
3900605,Bastia,32,10.86,3.72,2.89
3900606,Troyes,33,18.01,5.4,3.63
3900606,Nantes,31,13.7,4.51,3.17
3900608,Caen,32,13.87,3.55,3.66
3900608,OGC Nice,39,15.64,4.73,3.52
3900609,Rennes,30,17.32,5.44,3.19
3900609,Bordeaux,36,13.14,4.85,2.78
3900610,Marseille,30,13.95,4.99,3.39
3900610,Montpellier,36,13.08,4.59,3.23
3900611,Bastia,41,15.61,4.96,3.48
3900611,AS Monaco,35,14.23,4.67,3.44
3900612,Troyes,28,16.44,4.88,3.43
3900612,Guingamp,25,14.27,4.61,3.38
3900613,Toulouse,38,16.45,4.7,3.33
3900613,OGC Nice,40,15.88,5.16,3.26
3900614,Caen,36,15.46,4.49,3.98
3900614,Lille,33,18.75,5.32,3.74
3900615,Nantes,33,16.92,5.14,3.47
3900615,Gazélec Ajaccio,22,13.23,4.81,2.8
3900616,Lyon,33,16.06,4.34,3.84
3900616,Bordeaux,36,12.97,4.48,3.31
3900617,Angers,27,16.88,4.54,4.06
3900617,Stade de Reims,32,12.65,4.51,3.2
3900618,Paris Saint-Germain,36,15.45,4.9,3.35
3900618,Lorient,26,13.96,5.41,2.83
3900619,Saint-Étienne,38,12.36,4.57,3.56
3900619,Rennes,26,13.8,4.7,2.85
3900620,Stade de Reims,35,17.22,4.87,3.76
3900620,Caen,40,14.36,4.58,3.51
3900621,Nantes,33,13.02,4.49,3.31
3900621,Toulouse,37,12.06,4.6,3.0
3900622,Bastia,29,19.69,5.16,3.84
3900622,Troyes,31,15.84,5.35,2.99
3900623,Lorient,40,19.32,4.96,3.89
3900623,Montpellier,38,18.7,5.22,3.38
3900624,Angers,30,13.96,4.54,3.18
3900624,Lyon,28,13.34,5.22,2.59
3900625,AS Monaco,33,15.61,4.77,3.35
3900625,OGC Nice,45,12.56,4.39,3.14
3900626,Guingamp,24,12.25,4.5,3.16
3900626,Gazélec Ajaccio,38,15.35,5.05,2.96
3900627,Bordeaux,31,13.02,4.73,3.6
3900627,Saint-Étienne,32,13.98,4.43,3.54
3900628,Lille,39,15.43,4.21,5.14
3900628,Rennes,35,14.7,4.74,3.57
3900629,Marseille,40,16.26,4.88,3.6
3900629,Paris Saint-Germain,23,15.93,5.02,3.16
3900630,Rennes,32,21.25,5.32,4.98
3900630,Angers,35,13.66,4.36,3.32
3900631,Montpellier,45,18.38,4.69,4.14
3900631,Toulouse,40,14.86,5.05,3.11
3900632,Guingamp,33,12.57,4.32,3.61
3900632,Bordeaux,26,15.35,4.76,3.49
3900633,Gazélec Ajaccio,40,18.13,5.02,3.91
3900633,Troyes,43,16.43,4.55,3.41
3900634,Paris Saint-Germain,36,14.72,4.51,4.1
3900634,Lille,36,12.83,4.44,3.06
3900635,Stade de Reims,23,13.49,4.38,3.19
3900635,Bastia,31,13.53,4.65,3.15
3900636,Lorient,27,16.88,4.86,3.35
3900636,Nantes,24,13.86,5.04,2.84
3900637,Marseille,35,17.22,4.9,4.06
3900637,OGC Nice,36,14.64,4.46,3.3
3900638,Caen,32,16.08,4.42,4.29
3900638,Lyon,37,17.32,5.13,3.5
3900639,AS Monaco,20,13.64,4.33,3.68
3900639,Saint-Étienne,46,13.83,4.43,3.18
3901144,Bordeaux,34,13.93,5.08,3.31
3901144,OGC Nice,34,13.28,4.65,3.07
3901145,Montpellier,37,14.89,4.83,3.44
3901145,Angers,36,14.39,4.89,3.16
3901146,Paris Saint-Germain,35,15.18,4.91,3.74
3901146,Stade de Reims,27,15.72,4.42,3.45
3901147,Gazélec Ajaccio,25,11.32,4.14,4.24
3901147,Toulouse,42,12.6,4.84,3.56
3901148,Lorient,38,17.09,5.11,3.48
3901148,Guingamp,30,17.8,4.83,3.42
3901149,AS Monaco,38,18.39,5.37,3.5
3901149,Troyes,31,16.94,5.3,3.23
3901150,Marseille,34,13.97,4.74,3.04
3901150,Saint-Étienne,36,13.99,4.8,2.99
3901151,Lille,31,16.85,4.73,3.63
3901151,Lyon,36,16.52,5.04,3.31
3901152,Caen,30,15.96,4.34,3.94
3901152,Rennes,37,16.01,4.69,3.85
3901153,Bastia,26,13.14,4.51,3.11
3901153,OGC Nice,39,11.7,5.12,2.8
3901154,Lorient,32,17.78,4.9,3.85
3901154,Troyes,38,15.44,4.68,3.46
3901155,Montpellier,35,15.3,4.44,3.38
3901155,Lille,40,14.68,4.84,3.31
3901156,Angers,30,15.55,4.84,3.41
3901156,Guingamp,32,11.54,4.67,2.73
3901157,Stade de Reims,36,17.51,4.79,3.83
3901157,Bordeaux,28,14.03,4.69,3.33
3901158,Toulouse,51,17.6,4.6,4.04
3901158,Rennes,49,16.27,4.36,3.81
3901159,Lyon,26,17.71,4.77,3.77
3901159,Paris Saint-Germain,27,11.89,5.29,2.66
3901160,Nantes,42,17.44,4.93,3.73
3901160,AS Monaco,29,15.77,4.91,3.27
3901161,Caen,42,15.33,4.45,4.19
3901161,Saint-Étienne,30,17.95,5.02,4.06
3901162,Caen,42,15.6,4.66,3.69
3901162,AS Monaco,37,17.06,5.22,3.58
3901163,OGC Nice,22,17.32,4.54,4.2
3901163,Troyes,47,14.62,4.92,3.23
3901164,Angers,29,15.82,4.57,4.51
3901164,Saint-Étienne,32,14.46,4.18,3.71
3901165,Gazélec Ajaccio,39,16.09,4.88,3.25
3901165,Bordeaux,29,15.54,5.18,3.0
3901166,Paris Saint-Germain,33,16.01,5.08,3.17
3901166,Montpellier,40,11.99,4.46,2.94
3901167,Bastia,31,16.74,4.72,3.58
3901167,Lorient,37,14.43,4.8,3.29
3901168,Stade de Reims,34,16.99,4.77,3.84
3901168,Lille,34,14.99,5.05,3.24
3901169,Marseille,42,16.6,4.91,3.48
3901169,Toulouse,43,14.24,4.69,3.28
3901170,Nantes,33,14.54,5.27,3.15
3901170,Rennes,37,12.87,4.62,3.0
3901171,Guingamp,36,15.58,4.53,4.24
3901171,Lyon,35,17.02,5.57,3.08
3901172,Nantes,31,19.32,5.02,4.05
3901172,Bastia,31,16.96,4.99,3.46
3901173,Gazélec Ajaccio,38,19.36,4.58,4.37
3901173,Marseille,32,16.74,4.78,3.77
3901174,AS Monaco,34,15.56,4.2,3.35
3901174,Stade de Reims,34,15.18,5.1,3.28
3901175,Montpellier,37,14.96,4.93,3.72
3901175,OGC Nice,34,11.89,4.64,3.47
3901176,Toulouse,35,16.78,4.55,3.89
3901176,Bordeaux,30,12.85,4.78,3.25
3901177,Bastia,34,15.98,4.65,3.8
3901177,Lille,34,16.56,5.13,3.17
3901178,Lorient,30,13.31,4.7,3.68
3901178,Marseille,42,17.08,5.0,3.67
3901179,Gazélec Ajaccio,40,16.94,5.1,4.47
3901179,Caen,45,18.16,4.75,3.76
3901180,Guingamp,25,14.12,4.45,3.31
3901180,Saint-Étienne,40,13.56,4.75,3.12
3901181,Lyon,34,15.3,4.64,3.62
3901181,Rennes,43,16.24,4.67,3.58
3901182,Nantes,41,12.68,4.66,2.85
3901182,Angers,39,13.4,5.11,2.81
3901183,Paris Saint-Germain,34,14.24,4.66,4.22
3901183,Troyes,36,16.44,5.22,3.31
3901184,Rennes,28,14.21,4.86,3.26
3901184,Marseille,32,14.98,5.06,3.15
3901185,Guingamp,35,14.88,4.14,3.73
3901185,Stade de Reims,52,18.49,5.34,3.51
3901186,Nantes,37,20.35,5.14,3.92
3901186,Lyon,27,15.09,5.02,3.05
3901187,Angers,41,18.38,4.4,5.38
3901187,Lorient,25,16.86,5.05,3.6
3901188,Montpellier,44,17.07,5.23,3.4
3901188,Saint-Étienne,33,14.35,4.72,3.24
3901189,Lille,34,16.66,4.85,3.89
3901189,Toulouse,50,16.26,4.78,3.42
3901190,Caen,41,17.58,4.67,4.31
3901190,Troyes,38,17.59,5.1,3.59
3901191,OGC Nice,31,16.61,5.06,3.55
3901191,Gazélec Ajaccio,36,12.9,4.62,2.88
3901192,Bordeaux,31,21.39,5.0,4.44
3901192,Bastia,37,15.3,5.01,3.41
3901193,AS Monaco,31,15.94,5.23,3.32
3901193,Paris Saint-Germain,39,13.78,4.59,3.25
3901194,Bordeaux,37,17.64,4.98,3.99
3901194,AS Monaco,43,15.35,4.72,3.22
3901195,Saint-Étienne,39,20.06,5.04,4.27
3901195,Gazélec Ajaccio,40,20.46,4.88,4.19
3901196,OGC Nice,36,14.16,4.84,3.15
3901196,Paris Saint-Germain,31,13.9,4.89,2.98
3901197,Guingamp,25,17.85,4.7,3.99
3901197,Montpellier,37,17.73,4.89,3.96
3901198,Angers,38,18.55,5.06,4.46
3901198,Troyes,42,17.98,4.76,4.03
3901199,Stade de Reims,40,12.9,4.5,3.83
3901199,Rennes,24,17.07,5.02,3.55
3901200,Caen,30,13.73,4.43,3.48
3901200,Toulouse,42,13.54,4.48,3.35
3901201,Bastia,25,15.64,4.1,3.83
3901201,Marseille,36,15.77,4.87,3.41
3901202,Lorient,38,15.76,4.18,3.81
3901202,Lyon,36,15.29,5.11,3.23
3901203,Lille,25,18.08,4.8,4.01
3901203,Nantes,33,13.89,4.88,2.85
3901204,Montpellier,42,18.32,4.14,4.33
3901204,Lyon,37,15.95,5.1,3.14
3901205,Lorient,40,16.92,4.52,3.83
3901205,Caen,48,14.99,4.57,3.65
3901206,Toulouse,32,14.7,4.63,3.3
3901206,Bastia,25,13.34,4.85,2.91
3901207,Nantes,32,15.89,4.61,3.86
3901207,Stade de Reims,32,15.17,4.56,3.41
3901208,Guingamp,33,15.46,4.54,3.53
3901208,Paris Saint-Germain,33,11.36,5.2,2.29
3901209,Gazélec Ajaccio,31,13.31,4.62,3.44
3901209,Angers,38,14.46,4.93,2.93
3901210,Troyes,27,14.38,4.71,3.43
3901210,Saint-Étienne,36,14.14,5.41,2.78
3901211,Marseille,32,16.75,5.0,3.62
3901211,Bordeaux,29,15.53,4.54,3.57
3901212,AS Monaco,37,15.08,5.06,3.18
3901212,Lille,30,14.55,4.87,3.13
3901213,OGC Nice,25,15.83,4.84,3.17
3901213,Rennes,25,14.21,5.41,2.81
3901214,OGC Nice,33,15.16,4.83,3.76
3901214,Lyon,34,14.43,4.6,3.31
3901215,Gazélec Ajaccio,31,18.74,4.92,3.8
3901215,Lille,43,13.88,5.0,3.13
3901216,Caen,42,16.7,4.87,3.65
3901216,Paris Saint-Germain,35,15.98,5.0,3.06
3901217,Stade de Reims,41,16.92,4.63,3.52
3901217,Troyes,35,19.14,5.28,3.51
3901218,Angers,22,14.12,3.87,3.65
3901218,Bordeaux,38,15.25,5.36,3.05
3901219,Lorient,40,14.68,4.51,4.7
3901219,Toulouse,39,17.89,4.39,4.29
3901220,Saint-Étienne,25,14.74,4.11,3.83
3901220,Bastia,34,17.38,4.24,3.83
3901221,Guingamp,33,15.32,4.19,4.09
3901221,Rennes,33,16.6,5.11,3.59
3901222,Montpellier,28,21.36,4.67,4.47
3901222,Nantes,30,14.06,5.24,2.88
3901223,AS Monaco,39,15.95,4.17,4.23
3901223,Marseille,27,12.92,4.42,3.15
3901224,OGC Nice,32,15.1,4.89,2.98
3901224,Stade de Reims,27,11.38,4.3,2.82
3901225,Toulouse,32,17.68,4.48,3.73
3901225,Lyon,37,12.32,4.72,2.96
3901226,Montpellier,31,18.04,4.64,3.95
3901226,Troyes,38,16.44,5.01,3.31
3901227,Nantes,30,15.82,4.74,3.42
3901227,Marseille,36,12.52,5.03,2.76
3901228,Saint-Étienne,30,17.49,4.91,6.32
3901228,Lorient,33,16.74,5.09,3.43
3901229,Guingamp,34,16.34,4.61,3.29
3901229,Caen,34,16.33,5.22,3.23
3901230,Gazélec Ajaccio,30,15.21,4.56,3.42
3901230,Bastia,23,12.18,4.66,2.93
3901231,AS Monaco,36,15.97,4.52,3.73
3901231,Rennes,44,13.96,4.8,2.83
3901232,Angers,34,14.88,4.12,3.97
3901232,Lille,38,16.05,4.83,3.34
3901233,Paris Saint-Germain,29,14.93,4.69,3.2
3901233,Rennes,44,15.52,5.2,3.01
3901234,Stade de Reims,37,15.97,4.59,5.6
3901234,Montpellier,29,15.85,4.55,3.25
3901235,Gazélec Ajaccio,28,15.32,4.52,3.89
3901235,Lyon,36,13.7,4.47,3.27
3901236,OGC Nice,27,15.66,5.07,3.05
3901236,Nantes,35,12.83,4.55,2.98
3901237,Saint-Étienne,25,16.83,4.53,3.51
3901237,Toulouse,30,13.15,4.5,3.05
3901238,Guingamp,24,15.21,4.24,3.51
3901238,AS Monaco,27,14.31,4.98,3.04
3901240,Lorient,31,17.7,4.73,3.92
3901240,Lille,37,17.47,4.54,3.75
3901241,Caen,49,13.7,4.59,3.14
3901241,Bastia,34,15.13,5.05,2.94
