match_id,team,progressive_passes,progressive_carries,progressive_passes_received,progressive_actions,progressive_carry_pct,progressive_pass_pct
3825616,Málaga,23.0,20.0,23.0,66.0,30.3,34.85
3825616,Real Sociedad,42.0,24.0,42.0,108.0,22.22,38.89
3825617,Barcelona,48.0,47.0,48.0,143.0,32.87,33.57
3825617,Sevilla,22.0,27.0,22.0,71.0,38.03,30.99
3825618,Eibar,28.0,11.0,28.0,67.0,16.42,41.79
3825618,Las Palmas,43.0,37.0,43.0,123.0,30.08,34.96
3825619,Levante UD,25.0,23.0,25.0,73.0,31.51,34.25
3825619,Villarreal,13.0,4.0,13.0,30.0,13.33,43.33
3825620,Rayo Vallecano,38.0,34.0,38.0,110.0,30.91,34.55
3825620,Real Betis,9.0,12.0,9.0,30.0,40.0,30.0
3825621,Atlético Madrid,33.0,34.0,33.0,100.0,34.0,33.0
3825621,Real Madrid,30.0,28.0,30.0,88.0,31.82,34.09
3825622,Athletic Club,33.0,20.0,33.0,86.0,23.26,38.37
3825622,Valencia,22.0,24.0,22.0,68.0,35.29,32.35
3825623,Málaga,28.0,29.0,28.0,85.0,34.12,32.94
3825623,Valencia,20.0,22.0,20.0,62.0,35.48,32.26
3825624,Eibar,21.0,21.0,21.0,63.0,33.33,33.33
3825624,Sevilla,33.0,30.0,33.0,96.0,31.25,34.38
3825625,Levante UD,28.0,21.0,28.0,77.0,27.27,36.36
3825625,Real Madrid,51.0,45.0,51.0,147.0,30.61,34.69
3825626,Espanyol,16.0,25.0,16.0,57.0,43.86,28.07
3825626,Real Betis,38.0,32.0,38.0,108.0,29.63,35.19
3825627,Barcelona,22.0,18.0,22.0,62.0,29.03,35.48
3825627,Rayo Vallecano,32.0,31.0,32.0,95.0,32.63,33.68
3825628,Getafe,27.0,32.0,27.0,86.0,37.21,31.4
3825628,Las Palmas,37.0,29.0,37.0,103.0,28.16,35.92
3825629,Celta Vigo,51.0,39.0,51.0,141.0,27.66,36.17
3825629,Villarreal,33.0,23.0,33.0,89.0,25.84,37.08
3825630,Athletic Club,17.0,12.0,17.0,46.0,26.09,36.96
3825630,RC Deportivo La Coruña,22.0,13.0,22.0,57.0,22.81,38.6
3825631,Atlético Madrid,17.0,12.0,17.0,46.0,26.09,36.96
3825631,Real Sociedad,26.0,19.0,26.0,71.0,26.76,36.62
3825632,Granada,27.0,19.0,27.0,73.0,26.03,36.99
3825632,Sporting Gijón,30.0,26.0,30.0,86.0,30.23,34.88
3825633,Espanyol,6.0,4.0,6.0,16.0,25.0,37.5
3825633,Rayo Vallecano,31.0,28.0,31.0,90.0,31.11,34.44
3825634,Granada,24.0,25.0,24.0,73.0,34.25,32.88
3825634,Real Betis,18.0,19.0,18.0,55.0,34.55,32.73
3825635,Celta Vigo,50.0,32.0,50.0,132.0,24.24,37.88
3825635,Real Madrid,33.0,31.0,33.0,97.0,31.96,34.02
3825636,Málaga,24.0,17.0,24.0,65.0,26.15,36.92
3825636,RC Deportivo La Coruña,30.0,26.0,30.0,86.0,30.23,34.88
3825637,Barcelona,37.0,25.0,37.0,99.0,25.25,37.37
3825637,Eibar,10.0,10.0,10.0,30.0,33.33,33.33
3825638,Atlético Madrid,30.0,31.0,30.0,91.0,34.07,32.97
3825638,Valencia,17.0,22.0,17.0,56.0,39.29,30.36
3825639,Las Palmas,4.0,6.0,4.0,14.0,42.86,28.57
3825639,Villarreal,20.0,15.0,20.0,55.0,27.27,36.36
3825640,Levante UD,16.0,19.0,16.0,51.0,37.25,31.37
3825640,Real Sociedad,12.0,10.0,12.0,34.0,29.41,35.29
3825641,Athletic Club,30.0,29.0,30.0,89.0,32.58,33.71
3825641,Sporting Gijón,10.0,8.0,10.0,28.0,28.57,35.71
3825642,Atlético Madrid,52.0,27.0,52.0,131.0,20.61,39.69
3825642,RC Deportivo La Coruña,28.0,24.0,28.0,80.0,30.0,35.0
3825643,Las Palmas,25.0,13.0,25.0,63.0,20.63,39.68
3825643,Real Madrid,38.0,39.0,38.0,115.0,33.91,33.04
3825644,Celta Vigo,40.0,15.0,40.0,95.0,15.79,42.11
3825644,Real Sociedad,23.0,15.0,23.0,61.0,24.59,37.7
3825645,Barcelona,66.0,49.0,66.0,181.0,27.07,36.46
3825645,Getafe,20.0,17.0,20.0,57.0,29.82,35.09
3825646,Sevilla,21.0,15.0,21.0,57.0,26.32,36.84
3825646,Villarreal,27.0,27.0,27.0,81.0,33.33,33.33
3825647,Levante UD,17.0,13.0,17.0,47.0,27.66,36.17
3825647,Valencia,35.0,32.0,35.0,102.0,31.37,34.31
3825648,Eibar,9.0,10.0,9.0,28.0,35.71,32.14
3825648,Rayo Vallecano,22.0,17.0,22.0,61.0,27.87,36.07
3825649,Málaga,39.0,33.0,39.0,111.0,29.73,35.14
3825649,Sporting Gijón,20.0,24.0,20.0,64.0,37.5,31.25
3825650,Athletic Club,40.0,33.0,40.0,113.0,29.2,35.4
3825650,Real Betis,19.0,19.0,19.0,57.0,33.33,33.33
3825651,Espanyol,20.0,18.0,20.0,58.0,31.03,34.48
3825651,Granada,17.0,17.0,17.0,51.0,33.33,33.33
3825652,Las Palmas,26.0,25.0,26.0,77.0,32.47,33.77
3825652,Real Sociedad,45.0,25.0,45.0,115.0,21.74,39.13
3825653,Eibar,31.0,24.0,31.0,86.0,27.91,36.05
3825653,Getafe,38.0,26.0,38.0,102.0,25.49,37.25
3825654,Celta Vigo,22.0,28.0,22.0,72.0,38.89,30.56
3825654,Valencia,17.0,16.0,17.0,50.0,32.0,34.0
3825655,Granada,24.0,17.0,24.0,65.0,26.15,36.92
3825655,Rayo Vallecano,6.0,9.0,6.0,21.0,42.86,28.57
3825656,Levante UD,28.0,18.0,28.0,74.0,24.32,37.84
3825656,RC Deportivo La Coruña,16.0,10.0,16.0,42.0,23.81,38.1
3825657,Málaga,28.0,28.0,28.0,84.0,33.33,33.33
3825657,Real Betis,18.0,13.0,18.0,49.0,26.53,36.73
3825658,Atlético Madrid,45.0,37.0,45.0,127.0,29.13,35.43
3825658,Sporting Gijón,8.0,8.0,8.0,24.0,33.33,33.33
3825659,Athletic Club,11.0,15.0,11.0,37.0,40.54,29.73
3825659,Espanyol,14.0,6.0,14.0,34.0,17.65,41.18
3825660,Barcelona,49.0,32.0,49.0,130.0,24.62,37.69
3825660,Villarreal,13.0,8.0,13.0,34.0,23.53,38.24
3825661,Real Madrid,48.0,44.0,48.0,140.0,31.43,34.29
3825661,Sevilla,41.0,30.0,41.0,112.0,26.79,36.61
3825662,Celta Vigo,43.0,21.0,43.0,107.0,19.63,40.19
3825662,RC Deportivo La Coruña,19.0,24.0,19.0,62.0,38.71,30.65
3825663,Espanyol,21.0,22.0,21.0,64.0,34.38,32.81
3825663,Málaga,37.0,29.0,37.0,103.0,28.16,35.92
3825664,Real Sociedad,34.0,37.0,34.0,105.0,35.24,32.38
3825664,Sevilla,7.0,12.0,7.0,26.0,46.15,26.92
3825665,Athletic Club,29.0,14.0,29.0,72.0,19.44,40.28
3825665,Granada,11.0,14.0,11.0,36.0,38.89,30.56
3825666,Atlético Madrid,34.0,44.0,34.0,112.0,39.29,30.36
3825666,Real Betis,31.0,24.0,31.0,86.0,27.91,36.05
3825667,Eibar,38.0,27.0,38.0,103.0,26.21,36.89
3825667,Villarreal,43.0,32.0,43.0,118.0,27.12,36.44
3825668,Levante UD,38.0,18.0,38.0,94.0,19.15,40.43
3825668,Sporting Gijón,31.0,20.0,31.0,82.0,24.39,37.8
3825669,Getafe,24.0,20.0,24.0,68.0,29.41,35.29
3825669,Rayo Vallecano,23.0,15.0,23.0,61.0,24.59,37.7
3825670,Levante UD,27.0,26.0,27.0,80.0,32.5,33.75
3825670,Real Betis,20.0,17.0,20.0,57.0,29.82,35.09
3825671,Celta Vigo,31.0,34.0,31.0,96.0,35.42,32.29
3825671,Sporting Gijón,26.0,21.0,26.0,73.0,28.77,35.62
3825672,Granada,33.0,28.0,33.0,94.0,29.79,35.11
3825672,Málaga,18.0,21.0,18.0,57.0,36.84,31.58
3825673,Las Palmas,42.0,37.0,42.0,121.0,30.58,34.71
3825673,RC Deportivo La Coruña,19.0,21.0,19.0,59.0,35.59,32.2
3825674,Atlético Madrid,30.0,34.0,30.0,94.0,36.17,31.91
3825674,Espanyol,14.0,13.0,14.0,41.0,31.71,34.15
3825675,Athletic Club,23.0,20.0,23.0,66.0,30.3,34.85
3825675,Rayo Vallecano,21.0,18.0,21.0,60.0,30.0,35.0
3825676,Getafe,25.0,18.0,25.0,68.0,26.47,36.76
3825676,Villarreal,36.0,23.0,36.0,95.0,24.21,37.89
3825677,Sevilla,46.0,47.0,46.0,139.0,33.81,33.09
3825677,Valencia,5.0,1.0,5.0,11.0,9.09,45.45
3825678,Eibar,28.0,23.0,28.0,79.0,29.11,35.44
3825678,Real Madrid,28.0,16.0,28.0,72.0,22.22,38.89
3825679,Celta Vigo,7.0,11.0,7.0,25.0,44.0,28.0
3825679,Real Betis,23.0,22.0,23.0,68.0,32.35,33.82
3825680,RC Deportivo La Coruña,11.0,16.0,11.0,38.0,42.11,28.95
3825680,Sevilla,43.0,36.0,43.0,122.0,29.51,35.25
3825681,Getafe,26.0,19.0,26.0,71.0,26.76,36.62
3825681,Real Madrid,65.0,39.0,65.0,169.0,23.08,38.46
3825682,Atlético Madrid,36.0,22.0,36.0,94.0,23.4,38.3
3825682,Granada,42.0,30.0,42.0,114.0,26.32,36.84
3825683,Eibar,26.0,18.0,26.0,70.0,25.71,37.14
3825683,Real Sociedad,43.0,31.0,43.0,117.0,26.5,36.75
3825684,Rayo Vallecano,23.0,25.0,23.0,71.0,35.21,32.39
3825684,Villarreal,26.0,16.0,26.0,68.0,23.53,38.24
3825685,Las Palmas,23.0,29.0,23.0,75.0,38.67,30.67
3825685,Sporting Gijón,29.0,30.0,29.0,88.0,34.09,32.95
3825686,Athletic Club,12.0,11.0,12.0,35.0,31.43,34.29
3825686,Málaga,37.0,16.0,37.0,90.0,17.78,41.11
3825687,Espanyol,30.0,20.0,30.0,80.0,25.0,37.5
3825687,Levante UD,20.0,22.0,20.0,62.0,35.48,32.26
3825688,Getafe,25.0,25.0,25.0,75.0,33.33,33.33
3825688,Real Sociedad,29.0,21.0,29.0,79.0,26.58,36.71
3825689,Celta Vigo,27.0,21.0,27.0,75.0,28.0,36.0
3825689,Espanyol,24.0,25.0,24.0,73.0,34.25,32.88
3825690,Las Palmas,52.0,47.0,52.0,151.0,31.13,34.44
3825690,Real Betis,24.0,17.0,24.0,65.0,26.15,36.92
3825691,Granada,25.0,16.0,25.0,66.0,24.24,37.88
3825691,Levante UD,22.0,24.0,22.0,68.0,35.29,32.35
3825692,Sevilla,59.0,39.0,59.0,157.0,24.84,37.58
3825692,Sporting Gijón,10.0,11.0,10.0,31.0,35.48,32.26
3825693,Athletic Club,27.0,13.0,27.0,67.0,19.4,40.3
3825693,Atlético Madrid,26.0,34.0,26.0,86.0,39.53,30.23
3825694,Eibar,22.0,22.0,22.0,66.0,33.33,33.33
3825694,Valencia,10.0,23.0,10.0,43.0,53.49,23.26
3825695,Real Madrid,64.0,36.0,64.0,164.0,21.95,39.02
3825695,Villarreal,21.0,18.0,21.0,60.0,30.0,35.0
3825696,Málaga,22.0,15.0,22.0,59.0,25.42,37.29
3825696,Rayo Vallecano,22.0,23.0,22.0,67.0,34.33,32.84
3825697,Getafe,14.0,15.0,14.0,43.0,34.88,32.56
3825697,Valencia,36.0,27.0,36.0,99.0,27.27,36.36
3825698,Eibar,34.0,29.0,34.0,97.0,29.9,35.05
3825698,RC Deportivo La Coruña,22.0,25.0,22.0,69.0,36.23,31.88
3825699,Real Betis,22.0,23.0,22.0,67.0,34.33,32.84
3825699,Sevilla,13.0,20.0,13.0,46.0,43.48,28.26
3825700,Rayo Vallecano,13.0,8.0,13.0,34.0,23.53,38.24
3825700,Real Madrid,62.0,41.0,62.0,165.0,24.85,37.58
3825701,Atlético Madrid,25.0,20.0,25.0,70.0,28.57,35.71
3825701,Málaga,38.0,26.0,38.0,102.0,25.49,37.25
3825702,Real Sociedad,39.0,25.0,39.0,103.0,24.27,37.86
3825702,Villarreal,18.0,14.0,18.0,50.0,28.0,36.0
3825703,Athletic Club,47.0,26.0,47.0,120.0,21.67,39.17
3825703,Levante UD,12.0,13.0,12.0,37.0,35.14,32.43
3825704,Celta Vigo,26.0,20.0,26.0,72.0,27.78,36.11
3825704,Granada,26.0,15.0,26.0,67.0,22.39,38.81
3825705,Eibar,20.0,17.0,20.0,57.0,29.82,35.09
3825705,Sporting Gijón,19.0,12.0,19.0,50.0,24.0,38.0
3825706,Athletic Club,25.0,17.0,25.0,67.0,25.37,37.31
3825706,Celta Vigo,45.0,22.0,45.0,112.0,19.64,40.18
3825707,Granada,18.0,12.0,18.0,48.0,25.0,37.5
3825707,Las Palmas,17.0,25.0,17.0,59.0,42.37,28.81
3825708,Levante UD,21.0,27.0,21.0,69.0,39.13,30.43
3825708,Málaga,29.0,23.0,29.0,81.0,28.4,35.8
3825709,Espanyol,35.0,34.0,35.0,104.0,32.69,33.65
3825709,Sevilla,28.0,27.0,28.0,83.0,32.53,33.73
3825710,Real Madrid,34.0,35.0,34.0,103.0,33.98,33.01
3825710,Real Sociedad,39.0,24.0,39.0,102.0,23.53,38.24
3825711,Atlético Madrid,22.0,20.0,22.0,64.0,31.25,34.38
3825711,Rayo Vallecano,21.0,11.0,21.0,53.0,20.75,39.62
3825712,Getafe,35.0,21.0,35.0,91.0,23.08,38.46
3825712,RC Deportivo La Coruña,34.0,25.0,34.0,93.0,26.88,36.56
3825713,Valencia,18.0,12.0,18.0,48.0,25.0,37.5
3825713,Villarreal,36.0,31.0,36.0,103.0,30.1,34.95
3825714,Atlético Madrid,44.0,37.0,44.0,125.0,29.6,35.2
3825714,Levante UD,15.0,15.0,15.0,45.0,33.33,33.33
3825715,Celta Vigo,23.0,29.0,23.0,75.0,38.67,30.67
3825715,Málaga,37.0,34.0,37.0,108.0,31.48,34.26
3825716,Rayo Vallecano,17.0,11.0,17.0,45.0,24.44,37.78
3825716,Real Sociedad,17.0,18.0,17.0,52.0,34.62,32.69
3825717,Granada,16.0,17.0,16.0,49.0,34.69,32.65
3825717,Sevilla,31.0,18.0,31.0,80.0,22.5,38.75
3825718,Real Madrid,43.0,38.0,43.0,124.0,30.65,34.68
3825718,Valencia,25.0,24.0,25.0,74.0,32.43,33.78
3825719,Athletic Club,22.0,19.0,22.0,63.0,30.16,34.92
3825719,Las Palmas,18.0,12.0,18.0,48.0,25.0,37.5
3825720,Eibar,22.0,26.0,22.0,70.0,37.14,31.43
3825720,Real Betis,27.0,28.0,27.0,82.0,34.15,32.93
3825721,RC Deportivo La Coruña,31.0,16.0,31.0,78.0,20.51,39.74
3825721,Villarreal,30.0,17.0,30.0,77.0,22.08,38.96
3825722,Getafe,34.0,43.0,34.0,111.0,38.74,30.63
3825722,Sporting Gijón,25.0,24.0,25.0,74.0,32.43,33.78
3825723,Levante UD,16.0,15.0,16.0,47.0,31.91,34.04
3825723,Rayo Vallecano,31.0,23.0,31.0,85.0,27.06,36.47
3825724,RC Deportivo La Coruña,36.0,29.0,36.0,101.0,28.71,35.64
3825724,Real Madrid,48.0,42.0,48.0,138.0,30.43,34.78
3825725,Getafe,34.0,29.0,34.0,97.0,29.9,35.05
3825725,Real Betis,32.0,26.0,32.0,90.0,28.89,35.56
3825726,Athletic Club,32.0,24.0,32.0,88.0,27.27,36.36
3825726,Sevilla,17.0,13.0,17.0,47.0,27.66,36.17
3825727,Eibar,27.0,19.0,27.0,73.0,26.03,36.99
3825727,Espanyol,20.0,23.0,20.0,63.0,36.51,31.75
3825728,Atlético Madrid,30.0,24.0,30.0,84.0,28.57,35.71
3825728,Celta Vigo,25.0,22.0,25.0,72.0,30.56,34.72
3825729,Sporting Gijón,49.0,39.0,49.0,137.0,28.47,35.77
3825729,Villarreal,44.0,27.0,44.0,115.0,23.48,38.26
3825730,Real Sociedad,39.0,47.0,39.0,125.0,37.6,31.2
3825730,Valencia,23.0,16.0,23.0,62.0,25.81,37.1
3825731,Las Palmas,28.0,29.0,28.0,85.0,34.12,32.94
3825731,Málaga,23.0,17.0,23.0,63.0,26.98,36.51
3825732,Celta Vigo,36.0,26.0,36.0,98.0,26.53,36.73
3825732,Levante UD,34.0,21.0,34.0,89.0,23.6,38.2
3825733,Málaga,21.0,25.0,21.0,67.0,37.31,31.34
3825733,Sevilla,22.0,17.0,22.0,61.0,27.87,36.07
3825734,RC Deportivo La Coruña,21.0,20.0,21.0,62.0,32.26,33.87
3825734,Real Sociedad,53.0,50.0,53.0,156.0,32.05,33.97
3825735,Real Betis,25.0,22.0,25.0,72.0,30.56,34.72
3825735,Villarreal,28.0,19.0,28.0,75.0,25.33,37.33
3825736,Rayo Vallecano,37.0,35.0,37.0,109.0,32.11,33.94
3825736,Valencia,22.0,16.0,22.0,60.0,26.67,36.67
3825737,Espanyol,49.0,34.0,49.0,132.0,25.76,37.12
3825737,Getafe,27.0,27.0,27.0,81.0,33.33,33.33
3825738,Atlético Madrid,32.0,36.0,32.0,100.0,36.0,32.0
3825738,Las Palmas,21.0,18.0,21.0,60.0,30.0,35.0
3825739,Real Madrid,56.0,31.0,56.0,143.0,21.68,39.16
3825739,Sporting Gijón,13.0,12.0,13.0,38.0,31.58,34.21
3825740,Eibar,31.0,19.0,31.0,81.0,23.46,38.27
3825740,Granada,16.0,10.0,16.0,42.0,23.81,38.1
3825741,Real Sociedad,35.0,22.0,35.0,92.0,23.91,38.04
3825741,Sporting Gijón,23.0,29.0,23.0,75.0,38.67,30.67
3825742,Getafe,19.0,13.0,19.0,51.0,25.49,37.25
3825742,Granada,28.0,22.0,28.0,78.0,28.21,35.9
3825743,Celta Vigo,9.0,7.0,9.0,25.0,28.0,36.0
3825743,Rayo Vallecano,22.0,22.0,22.0,66.0,33.33,33.33
3825744,Espanyol,27.0,22.0,27.0,76.0,28.95,35.53
3825744,Villarreal,42.0,28.0,42.0,112.0,25.0,37.5
3825745,RC Deportivo La Coruña,44.0,28.0,44.0,116.0,24.14,37.93
3825745,Valencia,34.0,17.0,34.0,85.0,20.0,40.0
3825746,Real Betis,8.0,10.0,8.0,26.0,38.46,30.77
3825746,Real Madrid,56.0,48.0,56.0,160.0,30.0,35.0
3825747,Athletic Club,26.0,14.0,26.0,66.0,21.21,39.39
3825747,Eibar,15.0,16.0,15.0,46.0,34.78,32.61
3825748,Atlético Madrid,36.0,40.0,36.0,112.0,35.71,32.14
3825748,Sevilla,7.0,8.0,7.0,22.0,36.36,31.82
3825749,Las Palmas,54.0,30.0,54.0,138.0,21.74,39.13
3825749,Levante UD,22.0,25.0,22.0,69.0,36.23,31.88
3825750,Real Betis,28.0,22.0,28.0,78.0,28.21,35.9
3825750,Real Sociedad,33.0,38.0,33.0,104.0,36.54,31.73
3825751,Athletic Club,32.0,24.0,32.0,88.0,27.27,36.36
3825751,Getafe,13.0,16.0,13.0,42.0,38.1,30.95
3825752,Eibar,23.0,25.0,23.0,71.0,35.21,32.39
3825752,Málaga,21.0,20.0,21.0,62.0,32.26,33.87
3825753,Granada,20.0,16.0,20.0,56.0,28.57,35.71
3825753,Villarreal,35.0,28.0,35.0,98.0,28.57,35.71
3825754,Celta Vigo,22.0,24.0,22.0,68.0,35.29,32.35
3825754,Las Palmas,32.0,33.0,32.0,97.0,34.02,32.99
3825755,Sporting Gijón,17.0,21.0,17.0,55.0,38.18,30.91
3825755,Valencia,25.0,11.0,25.0,61.0,18.03,40.98
3825756,Levante UD,33.0,37.0,33.0,103.0,35.92,32.04
3825756,Sevilla,33.0,30.0,33.0,96.0,31.25,34.38
3825757,Espanyol,6.0,10.0,6.0,22.0,45.45,27.27
3825757,Real Madrid,48.0,31.0,48.0,127.0,24.41,37.8
3825758,RC Deportivo La Coruña,32.0,16.0,32.0,80.0,20.0,40.0
3825758,Rayo Vallecano,16.0,15.0,16.0,47.0,31.91,34.04
3825759,Getafe,30.0,22.0,30.0,82.0,26.83,36.59
3825759,Málaga,23.0,18.0,23.0,64.0,28.12,35.94
3825760,Atlético Madrid,17.0,11.0,17.0,45.0,24.44,37.78
3825760,Eibar,17.0,11.0,17.0,45.0,24.44,37.78
3825761,Athletic Club,29.0,28.0,29.0,86.0,32.56,33.72
3825761,Villarreal,14.0,12.0,14.0,40.0,30.0,35.0
3825762,RC Deportivo La Coruña,25.0,18.0,25.0,68.0,26.47,36.76
3825762,Sporting Gijón,24.0,20.0,24.0,68.0,29.41,35.29
3825763,Las Palmas,17.0,17.0,17.0,51.0,33.33,33.33
3825763,Rayo Vallecano,41.0,26.0,41.0,108.0,24.07,37.96
3825764,Granada,32.0,29.0,32.0,93.0,31.18,34.41
3825764,Real Madrid,20.0,20.0,20.0,60.0,33.33,33.33
3825765,Celta Vigo,41.0,37.0,41.0,119.0,31.09,34.45
3825765,Sevilla,11.0,16.0,11.0,38.0,42.11,28.95
3825766,Real Betis,16.0,22.0,16.0,54.0,40.74,29.63
3825766,Valencia,21.0,15.0,21.0,57.0,26.32,36.84
3825767,Espanyol,33.0,28.0,33.0,94.0,29.79,35.11
3825767,Real Sociedad,19.0,21.0,19.0,59.0,35.59,32.2
3825768,Rayo Vallecano,23.0,23.0,23.0,69.0,33.33,33.33
3825768,Sporting Gijón,14.0,25.0,14.0,53.0,47.17,26.42
3825769,Málaga,36.0,14.0,36.0,86.0,16.28,41.86
3825769,Villarreal,33.0,22.0,33.0,88.0,25.0,37.5
3825770,Athletic Club,36.0,34.0,36.0,106.0,32.08,33.96
3825770,Real Madrid,36.0,38.0,36.0,110.0,34.55,32.73
3825771,RC Deportivo La Coruña,38.0,25.0,38.0,101.0,24.75,37.62
3825771,Real Betis,13.0,18.0,13.0,44.0,40.91,29.55
3825772,Espanyol,35.0,25.0,35.0,95.0,26.32,36.84
3825772,Valencia,24.0,22.0,24.0,70.0,31.43,34.29
3825773,Eibar,45.0,26.0,45.0,116.0,22.41,38.79
3825773,Levante UD,24.0,12.0,24.0,60.0,20.0,40.0
3825774,Atlético Madrid,38.0,31.0,38.0,107.0,28.97,35.51
3825774,Getafe,42.0,30.0,42.0,114.0,26.32,36.84
3825775,Granada,29.0,25.0,29.0,83.0,30.12,34.94
3825775,Real Sociedad,21.0,16.0,21.0,58.0,27.59,36.21
3825776,Las Palmas,25.0,20.0,25.0,70.0,28.57,35.71
3825776,Sevilla,44.0,41.0,44.0,129.0,31.78,34.11
3825777,Getafe,27.0,35.0,27.0,89.0,39.33,30.34
3825777,Levante UD,23.0,23.0,23.0,69.0,33.33,33.33
3825778,Real Betis,20.0,23.0,20.0,63.0,36.51,31.75
3825778,Sporting Gijón,16.0,26.0,16.0,58.0,44.83,27.59
3825779,Celta Vigo,25.0,25.0,25.0,75.0,33.33,33.33
3825779,Eibar,19.0,10.0,19.0,48.0,20.83,39.58
3825780,Espanyol,30.0,31.0,30.0,91.0,34.07,32.97
3825780,RC Deportivo La Coruña,26.0,29.0,26.0,81.0,35.8,32.1
3825781,Rayo Vallecano,18.0,10.0,18.0,46.0,21.74,39.13
3825781,Sevilla,11.0,12.0,11.0,34.0,35.29,32.35
3825782,Granada,43.0,35.0,43.0,121.0,28.93,35.54
3825782,Valencia,18.0,11.0,18.0,47.0,23.4,38.3
3825783,Athletic Club,16.0,17.0,16.0,49.0,34.69,32.65
3825783,Real Sociedad,12.0,15.0,12.0,39.0,38.46,30.77
3825784,Atlético Madrid,40.0,25.0,40.0,105.0,23.81,38.1
3825784,Villarreal,21.0,22.0,21.0,64.0,34.38,32.81
3825785,Málaga,30.0,23.0,30.0,83.0,27.71,36.14
3825785,Real Madrid,55.0,35.0,55.0,145.0,24.14,37.93
3825786,Eibar,37.0,35.0,37.0,109.0,32.11,33.94
3825786,Las Palmas,26.0,12.0,26.0,64.0,18.75,40.62
3825787,Atlético Madrid,16.0,10.0,16.0,42.0,23.81,38.1
3825787,Real Madrid,62.0,47.0,62.0,171.0,27.49,36.26
3825788,Celta Vigo,30.0,18.0,30.0,78.0,23.08,38.46
3825788,Getafe,42.0,49.0,42.0,133.0,36.84,31.58
3825789,Málaga,16.0,14.0,16.0,46.0,30.43,34.78
3825789,Real Sociedad,37.0,27.0,37.0,101.0,26.73,36.63
3825790,Espanyol,17.0,27.0,17.0,61.0,44.26,27.87
3825790,Sporting Gijón,35.0,32.0,35.0,102.0,31.37,34.31
3825791,Rayo Vallecano,20.0,16.0,20.0,56.0,28.57,35.71
3825791,Real Betis,18.0,18.0,18.0,54.0,33.33,33.33
3825792,Granada,19.0,24.0,19.0,62.0,38.71,30.65
3825792,RC Deportivo La Coruña,53.0,36.0,53.0,142.0,25.35,37.32
3825793,Athletic Club,28.0,19.0,28.0,75.0,25.33,37.33
3825793,Valencia,35.0,28.0,35.0,98.0,28.57,35.71
3825794,Levante UD,27.0,17.0,27.0,71.0,23.94,38.03
3825794,Villarreal,36.0,39.0,36.0,111.0,35.14,32.43
3825795,Atlético Madrid,28.0,31.0,28.0,87.0,35.63,32.18
3825795,Real Sociedad,28.0,21.0,28.0,77.0,27.27,36.36
3825796,Getafe,18.0,19.0,18.0,55.0,34.55,32.73
3825796,Las Palmas,36.0,27.0,36.0,99.0,27.27,36.36
3825797,Athletic Club,43.0,31.0,43.0,117.0,26.5,36.75
3825797,RC Deportivo La Coruña,44.0,22.0,44.0,110.0,20.0,40.0
3825798,Levante UD,25.0,22.0,25.0,72.0,30.56,34.72
3825798,Real Madrid,41.0,35.0,41.0,117.0,29.91,35.04
3825799,Málaga,15.0,19.0,15.0,49.0,38.78,30.61
3825799,Valencia,14.0,20.0,14.0,48.0,41.67,29.17
3825800,Celta Vigo,48.0,30.0,48.0,126.0,23.81,38.1
3825800,Villarreal,16.0,16.0,16.0,48.0,33.33,33.33
3825801,Eibar,22.0,13.0,22.0,57.0,22.81,38.6
3825801,Sevilla,33.0,29.0,33.0,95.0,30.53,34.74
3825802,Espanyol,34.0,36.0,34.0,104.0,34.62,32.69
3825802,Real Betis,13.0,15.0,13.0,41.0,36.59,31.71
3825803,Granada,26.0,23.0,26.0,75.0,30.67,34.67
3825803,Sporting Gijón,19.0,9.0,19.0,47.0,19.15,40.43
3825804,Málaga,15.0,16.0,15.0,46.0,34.78,32.61
3825804,RC Deportivo La Coruña,34.0,26.0,34.0,94.0,27.66,36.17
3825805,Las Palmas,24.0,22.0,24.0,70.0,31.43,34.29
3825805,Villarreal,81.0,43.0,81.0,205.0,20.98,39.51
3825806,Celta Vigo,29.0,14.0,29.0,72.0,19.44,40.28
3825806,Real Madrid,37.0,32.0,37.0,106.0,30.19,34.91
3825807,Atlético Madrid,39.0,26.0,39.0,104.0,25.0,37.5
3825807,Valencia,19.0,14.0,19.0,52.0,26.92,36.54
3825808,Athletic Club,37.0,19.0,37.0,93.0,20.43,39.78
3825808,Sporting Gijón,17.0,12.0,17.0,46.0,26.09,36.96
3825809,Granada,28.0,26.0,28.0,82.0,31.71,34.15
3825809,Real Betis,17.0,19.0,17.0,53.0,35.85,32.08
3825810,Levante UD,10.0,13.0,10.0,33.0,39.39,30.3
3825810,Real Sociedad,67.0,51.0,67.0,185.0,27.57,36.22
3825811,Espanyol,23.0,27.0,23.0,73.0,36.99,31.51
3825811,Rayo Vallecano,23.0,15.0,23.0,61.0,24.59,37.7
3825812,Málaga,23.0,26.0,23.0,72.0,36.11,31.94
3825812,Sporting Gijón,37.0,19.0,37.0,93.0,20.43,39.78
3825813,Atlético Madrid,39.0,26.0,39.0,104.0,25.0,37.5
3825813,RC Deportivo La Coruña,14.0,9.0,14.0,37.0,24.32,37.84
3825814,Celta Vigo,28.0,17.0,28.0,73.0,23.29,38.36
3825814,Real Sociedad,37.0,29.0,37.0,103.0,28.16,35.92
