match_id,team,possession_pct,passes,total_passes,field_tilt_pct,tilt_differential,territorial_control,pass_efficiency_pct,verticality,final_third_passes,possession_quality_gap,gap_interpretation,possession_style
3890420,Eintracht Frankfurt,42.7,421,986.0,19.38,-7.42,Contested,18.53,Patient,78,3.94,Balanced,Counter-Punchers
3890421,Borussia Mönchengladbach,62.14,709,1141.0,19.58,-4.74,Contested,18.48,Patient,131,22.98,Sterile Possession,The U-Shape (Sterile)
3890421,FSV Mainz 05,37.86,432,1141.0,24.32,4.74,Contested,22.22,Balanced,96,-10.78,Direct & Efficient,Contested
3890422,Borussia Dortmund,67.2,588,875.0,27.25,5.74,Contested,26.19,Balanced,154,12.7,Patient Build-up,Contested
3890422,Ingolstadt,32.8,287,875.0,21.51,-5.74,Contested,18.47,Patient,53,-10.22,Direct & Efficient,Contested
3890423,Hamburger SV,54.59,494,905.0,20.72,-14.98,Under Pressure,19.23,Patient,95,13.15,Patient Build-up,Contested
3890423,VfB Stuttgart,45.41,411,905.0,35.7,14.98,Strong Control,29.93,Vertical,123,-25.99,Ultra-Efficient,Attacking
3890424,Schalke 04,60.61,440,726.0,24.74,-8.11,Under Pressure,22.05,Balanced,97,11.13,Patient Build-up,Contested
3890424,Darmstadt 98,39.39,286,726.0,32.85,8.11,Strong Control,28.67,Vertical,82,-26.31,Ultra-Efficient,Efficiency Experts (Elite)
3890425,Werder Bremen,51.27,484,944.0,22.75,2.08,Contested,19.63,Patient,95,5.77,Patient Build-up,Contested
3890425,Hertha Berlin,48.73,460,944.0,20.67,-2.08,Contested,19.13,Patient,88,7.39,Patient Build-up,Contested
3890426,Eintracht Frankfurt,50.79,449,884.0,26.63,7.4,Contested,23.16,Balanced,104,-2.47,Balanced,Contested
3890426,Augsburg,49.21,435,884.0,19.23,-7.4,Contested,16.55,Horizontal,72,10.75,Patient Build-up,Defensive
3890427,Bayer Leverkusen,58.08,503,866.0,31.59,10.52,Strong Control,28.83,Vertical,145,-5.1,Direct & Efficient,The Steamroller
3890427,Hannover 96,41.92,363,866.0,21.07,-10.52,Under Pressure,19.56,Patient,71,-0.22,Balanced,Contested
3890428,Bayern Munich,73.97,827,1118.0,32.94,22.13,Total Dominance,30.83,Vertical,255,8.09,Patient Build-up,The Steamroller
3890428,Hoffenheim,26.03,291,1118.0,10.81,-22.13,Pinned Back,7.56,Horizontal,22,4.41,Balanced,Counter-Punchers
3890429,Wolfsburg,67.21,695,1034.0,24.33,5.18,Contested,22.59,Balanced,157,18.55,Sterile Possession,Contested
3890429,FC Köln,32.79,339,1034.0,19.15,-5.18,Contested,16.81,Horizontal,57,-5.51,Direct & Efficient,Counter-Punchers
3890430,Werder Bremen,52.7,458,869.0,29.18,4.97,Contested,27.07,Balanced,124,-5.66,Direct & Efficient,Contested
3890430,Borussia Mönchengladbach,47.3,411,869.0,24.21,-4.97,Contested,19.71,Patient,81,-1.12,Balanced,Contested
3890431,Bayern Munich,62.74,532,848.0,21.47,-14.91,Under Pressure,19.55,Patient,104,19.8,Sterile Possession,Contested
3890431,Bayer Leverkusen,37.26,316,848.0,36.38,14.91,Strong Control,31.33,Vertical,99,-35.5,Ultra-Efficient,Efficiency Experts (Elite)
3890432,Wolfsburg,59.12,522,883.0,24.21,-2.21,Contested,22.41,Balanced,117,10.7,Patient Build-up,Contested
3890432,Schalke 04,40.88,361,883.0,26.42,2.21,Contested,21.88,Patient,79,-11.96,Direct & Efficient,Contested
3890433,Eintracht Frankfurt,58.06,641,1104.0,23.47,4.03,Contested,22.31,Balanced,143,11.12,Patient Build-up,Contested
3890433,VfB Stuttgart,41.94,463,1104.0,19.44,-4.03,Contested,19.22,Patient,89,3.06,Balanced,Counter-Punchers
3890434,Hannover 96,56.47,598,1059.0,20.13,-6.23,Contested,19.06,Patient,114,16.21,Sterile Possession,Contested
3890434,FSV Mainz 05,43.53,461,1059.0,26.36,6.23,Contested,21.69,Patient,100,-9.19,Direct & Efficient,Contested
3890435,Borussia Dortmund,66.57,723,1086.0,26.41,6.94,Contested,26.0,Balanced,188,13.75,Patient Build-up,Contested
3890435,Hertha Berlin,33.43,363,1086.0,19.47,-6.94,Contested,16.8,Horizontal,61,-5.51,Direct & Efficient,Counter-Punchers
3890436,Augsburg,56.77,453,798.0,21.12,-15.48,Pinned Back,19.43,Patient,88,14.53,Patient Build-up,Contested
3890436,Ingolstadt,43.23,345,798.0,36.6,15.48,Total Dominance,33.62,Vertical,116,-29.97,Ultra-Efficient,Efficiency Experts (Elite)
3890437,Hoffenheim,68.56,663,967.0,26.99,-8.19,Under Pressure,24.43,Balanced,162,14.58,Patient Build-up,Contested
3890437,Darmstadt 98,31.44,304,967.0,35.18,8.19,Strong Control,33.55,Vertical,102,-38.92,Ultra-Efficient,Efficiency Experts (Elite)
3890438,Hamburger SV,55.58,543,977.0,18.9,-0.69,Contested,17.68,Horizontal,96,17.78,Sterile Possession,The U-Shape (Sterile)
3890438,FC Köln,44.42,434,977.0,19.59,0.69,Contested,18.66,Patient,81,5.24,Patient Build-up,Counter-Punchers
3890439,Schalke 04,56.69,542,956.0,21.58,-1.79,Contested,20.66,Patient,112,13.53,Patient Build-up,Contested
3890439,FSV Mainz 05,43.31,414,956.0,23.37,1.79,Contested,19.08,Patient,79,-3.43,Balanced,Contested
3890440,Eintracht Frankfurt,55.47,558,1006.0,21.36,3.25,Contested,20.07,Patient,112,12.75,Patient Build-up,Contested
3890440,FC Köln,44.53,448,1006.0,18.11,-3.25,Contested,17.19,Horizontal,77,8.31,Patient Build-up,Counter-Punchers
3890441,Hertha Berlin,50.33,526,1045.0,11.11,-18.66,Pinned Back,10.84,Horizontal,57,28.11,Sterile Possession,Defensive
3890441,VfB Stuttgart,49.67,519,1045.0,29.77,18.66,Total Dominance,26.01,Balanced,135,-9.87,Direct & Efficient,Contested
3890442,Borussia Dortmund,71.08,843,1186.0,20.59,8.15,Strong Control,19.69,Patient,166,29.9,Sterile Possession,Contested
3890442,Hannover 96,28.92,343,1186.0,12.44,-8.15,Under Pressure,13.99,Horizontal,48,4.04,Balanced,Counter-Punchers
3890443,Werder Bremen,50.16,466,929.0,33.21,6.06,Contested,30.69,Vertical,143,-16.26,Ultra-Efficient,Attacking
3890443,Hoffenheim,49.84,463,929.0,27.15,-6.06,Contested,24.19,Balanced,112,-4.46,Balanced,Contested
3890444,Bayer Leverkusen,60.23,421,699.0,34.04,5.53,Contested,29.69,Vertical,125,-7.85,Direct & Efficient,The Steamroller
3890444,Darmstadt 98,39.77,278,699.0,28.51,-5.53,Contested,24.1,Balanced,67,-17.25,Ultra-Efficient,Contested
3890445,Wolfsburg,50.52,441,873.0,16.12,-12.79,Under Pressure,13.15,Horizontal,58,18.28,Sterile Possession,Defensive
3890445,Ingolstadt,49.48,432,873.0,28.91,12.79,Strong Control,25.93,Balanced,112,-8.34,Direct & Efficient,Contested
3890446,Bayern Munich,69.63,798,1146.0,24.93,6.1,Contested,23.18,Balanced,185,19.77,Sterile Possession,Contested
3890446,Augsburg,30.37,348,1146.0,18.83,-6.1,Contested,17.53,Horizontal,61,-7.29,Direct & Efficient,Counter-Punchers
3890447,Borussia Mönchengladbach,57.21,587,1026.0,23.49,0.26,Contested,21.29,Patient,125,10.23,Patient Build-up,Contested
3890447,Hamburger SV,42.79,439,1026.0,23.23,-0.26,Contested,19.59,Patient,86,-3.67,Balanced,Contested
3890448,Hamburger SV,52.85,520,984.0,19.23,0.73,Contested,17.88,Horizontal,93,14.39,Patient Build-up,Defensive
3890448,Eintracht Frankfurt,47.15,464,984.0,18.5,-0.73,Contested,16.38,Horizontal,76,10.15,Patient Build-up,Defensive
3890449,Werder Bremen,56.26,445,791.0,29.04,5.58,Contested,25.39,Balanced,113,-1.82,Balanced,Contested
3890449,Ingolstadt,43.74,346,791.0,23.46,-5.58,Contested,21.1,Patient,73,-3.18,Balanced,Contested
3890450,Borussia Mönchengladbach,56.59,580,1025.0,24.13,-1.73,Contested,20.0,Patient,116,8.33,Patient Build-up,Contested
3890450,FC Köln,43.41,445,1025.0,25.86,1.73,Contested,23.82,Balanced,106,-8.31,Direct & Efficient,Contested
3890451,Wolfsburg,52.4,458,874.0,23.0,4.78,Contested,20.52,Patient,94,6.4,Patient Build-up,Contested
3890451,Hertha Berlin,47.6,416,874.0,18.22,-4.78,Contested,16.83,Horizontal,70,11.16,Patient Build-up,Defensive
3890452,FSV Mainz 05,51.4,494,961.0,20.61,-4.84,Contested,17.61,Horizontal,87,10.18,Patient Build-up,Contested
3890452,Hoffenheim,48.6,467,961.0,25.45,4.84,Contested,24.2,Balanced,113,-2.3,Balanced,Contested
3890453,Bayern Munich,79.37,831,1047.0,32.09,16.49,Total Dominance,29.72,Vertical,247,15.19,Sterile Possession,The Steamroller
3890453,Darmstadt 98,20.63,216,1047.0,15.6,-16.49,Pinned Back,12.5,Horizontal,27,-10.57,Direct & Efficient,Counter-Punchers
3890454,Augsburg,50.55,503,995.0,20.13,-6.18,Contested,18.09,Patient,91,10.29,Patient Build-up,Contested
3890454,Hannover 96,49.45,492,995.0,26.31,6.18,Contested,24.8,Balanced,122,-3.17,Balanced,Contested
3890455,VfB Stuttgart,55.44,489,882.0,29.51,9.2,Strong Control,25.97,Balanced,127,-3.58,Balanced,Contested
3890455,Schalke 04,44.56,393,882.0,20.31,-9.2,Under Pressure,17.3,Horizontal,68,3.94,Balanced,Contested
3890456,Bayer Leverkusen,51.62,462,895.0,26.53,10.21,Strong Control,24.46,Balanced,113,-1.44,Balanced,Contested
3890456,Borussia Dortmund,48.38,433,895.0,16.32,-10.21,Under Pressure,13.39,Horizontal,58,15.74,Sterile Possession,Defensive
3890457,Hertha Berlin,54.08,524,969.0,20.02,0.49,Contested,17.56,Horizontal,92,14.04,Patient Build-up,Contested
3890457,FC Köln,45.92,445,969.0,19.53,-0.49,Contested,18.65,Patient,83,6.86,Patient Build-up,Defensive
3890458,Bayern Munich,67.4,767,1138.0,26.3,7.84,Contested,25.68,Balanced,197,14.8,Patient Build-up,Contested
3890458,Wolfsburg,32.6,371,1138.0,18.46,-7.84,Contested,16.98,Horizontal,63,-4.32,Balanced,Counter-Punchers
3890459,Werder Bremen,63.86,470,736.0,25.89,-3.68,Contested,24.47,Balanced,115,12.08,Patient Build-up,Contested
3890459,Darmstadt 98,36.14,266,736.0,29.57,3.68,Contested,26.69,Balanced,71,-23.0,Ultra-Efficient,Contested
3890460,VfB Stuttgart,59.19,583,985.0,26.69,8.53,Strong Control,26.24,Balanced,153,5.81,Patient Build-up,Contested
3890460,Hannover 96,40.81,402,985.0,18.16,-8.53,Under Pressure,15.42,Horizontal,62,4.49,Balanced,Counter-Punchers
3890461,Hamburger SV,50.12,411,820.0,18.1,-11.59,Under Pressure,16.06,Horizontal,66,13.92,Patient Build-up,Defensive
3890461,Ingolstadt,49.88,409,820.0,29.69,11.59,Strong Control,26.16,Balanced,107,-9.5,Direct & Efficient,Contested
3890462,Borussia Mönchengladbach,52.41,587,1120.0,21.04,-6.33,Contested,19.93,Patient,117,10.33,Patient Build-up,Contested
3890462,Augsburg,47.59,533,1120.0,27.37,6.33,Contested,25.33,Balanced,135,-7.15,Direct & Efficient,Contested
3890463,Bayer Leverkusen,57.61,507,880.0,24.68,-0.36,Contested,23.27,Balanced,118,8.25,Patient Build-up,Contested
3890463,FSV Mainz 05,42.39,373,880.0,25.04,0.36,Contested,19.57,Patient,73,-7.69,Direct & Efficient,Contested
3890464,Borussia Dortmund,75.35,871,1156.0,26.18,4.4,Contested,24.45,Balanced,213,22.99,Sterile Possession,Contested
3890464,Hoffenheim,24.65,285,1156.0,21.78,-4.4,Contested,17.54,Horizontal,50,-18.91,Ultra-Efficient,Contested
3890465,Schalke 04,53.61,550,1026.0,20.55,-3.51,Contested,18.73,Patient,103,12.51,Patient Build-up,Contested
3890465,Eintracht Frankfurt,46.39,476,1026.0,24.06,3.51,Contested,23.74,Balanced,113,-1.73,Balanced,Contested
3890466,Wolfsburg,63.52,829,1305.0,20.69,-0.85,Contested,20.39,Patient,169,22.14,Sterile Possession,Contested
3890466,Hannover 96,36.48,476,1305.0,21.54,0.85,Contested,19.96,Patient,95,-6.6,Direct & Efficient,Contested
3890467,Ingolstadt,54.84,487,888.0,31.01,16.75,Total Dominance,26.69,Balanced,130,-7.18,Direct & Efficient,Attacking
3890467,FC Köln,45.16,401,888.0,14.26,-16.75,Pinned Back,12.72,Horizontal,51,16.64,Sterile Possession,Defensive
3890468,Borussia Dortmund,67.69,685,1012.0,21.72,-5.16,Contested,18.1,Patient,124,24.25,Sterile Possession,Contested
3890468,Darmstadt 98,32.31,327,1012.0,26.88,5.16,Contested,24.46,Balanced,80,-21.45,Ultra-Efficient,Contested
3890469,Hoffenheim,51.59,518,1004.0,24.0,-3.2,Contested,22.97,Balanced,119,3.59,Balanced,Contested
3890469,Augsburg,48.41,486,1004.0,27.2,3.2,Contested,24.9,Balanced,121,-5.99,Direct & Efficient,Contested
3890470,Eintracht Frankfurt,50.8,509,1002.0,24.13,9.93,Strong Control,22.59,Balanced,115,2.54,Balanced,Contested
3890470,Hertha Berlin,49.2,493,1002.0,14.2,-9.93,Under Pressure,12.17,Horizontal,60,20.8,Sterile Possession,Defensive
3890471,Borussia Mönchengladbach,56.49,596,1055.0,20.27,-5.12,Contested,17.79,Horizontal,106,15.95,Sterile Possession,Contested
3890471,VfB Stuttgart,43.51,459,1055.0,25.39,5.12,Contested,23.31,Balanced,107,-7.27,Direct & Efficient,Contested
3890472,Bayer Leverkusen,62.93,555,882.0,29.09,12.37,Strong Control,27.93,Balanced,155,4.75,Balanced,Contested
3890472,Werder Bremen,37.07,327,882.0,16.72,-12.37,Under Pressure,13.76,Horizontal,45,3.63,Balanced,Counter-Punchers
3890473,Schalke 04,66.95,632,944.0,27.6,11.57,Strong Control,24.68,Balanced,156,11.75,Patient Build-up,Contested
3890473,Hamburger SV,33.05,312,944.0,16.03,-11.57,Under Pressure,13.46,Horizontal,42,0.99,Balanced,Counter-Punchers
3890474,Bayern Munich,77.97,945,1212.0,31.64,19.2,Total Dominance,31.22,Vertical,295,14.69,Patient Build-up,The Steamroller
3890474,FSV Mainz 05,22.03,267,1212.0,12.44,-19.2,Pinned Back,9.74,Horizontal,26,-2.85,Balanced,Counter-Punchers
3890475,Borussia Mönchengladbach,55.85,683,1223.0,21.83,6.39,Contested,19.18,Patient,131,12.19,Patient Build-up,Contested
3890475,Wolfsburg,44.15,540,1223.0,15.44,-6.39,Contested,13.52,Horizontal,73,13.27,Patient Build-up,Counter-Punchers
3890476,Hoffenheim,61.45,577,939.0,20.15,-7.47,Contested,17.68,Horizontal,102,21.15,Sterile Possession,Contested
3890476,VfB Stuttgart,38.55,362,939.0,27.62,7.47,Contested,25.97,Balanced,94,-16.69,Ultra-Efficient,Contested
3890477,Bayer Leverkusen,57.18,609,1065.0,28.58,12.7,Strong Control,25.62,Balanced,156,0.02,Balanced,Contested
3890477,Augsburg,42.82,456,1065.0,15.88,-12.7,Under Pressure,13.38,Horizontal,61,11.06,Patient Build-up,Counter-Punchers
3890478,Hannover 96,54.57,496,909.0,23.8,-7.59,Contested,21.17,Patient,105,6.97,Patient Build-up,Contested
3890478,Werder Bremen,45.43,413,909.0,31.39,7.59,Contested,28.33,Vertical,117,-17.35,Ultra-Efficient,Attacking
3890479,Eintracht Frankfurt,65.35,577,883.0,27.88,4.9,Contested,24.26,Balanced,140,9.59,Patient Build-up,Contested
3890479,Ingolstadt,34.65,306,883.0,22.98,-4.9,Contested,19.61,Patient,60,-11.31,Direct & Efficient,Contested
3890480,Schalke 04,53.0,547,1032.0,27.77,4.37,Contested,25.59,Balanced,140,-2.54,Balanced,Contested
3890480,FC Köln,47.0,485,1032.0,23.4,-4.37,Contested,21.65,Patient,105,0.2,Balanced,Contested
3890481,Bayern Munich,61.81,730,1181.0,22.63,5.37,Contested,21.23,Patient,155,16.55,Sterile Possession,Contested
3890481,Borussia Dortmund,38.19,451,1181.0,17.26,-5.37,Contested,13.97,Horizontal,63,3.67,Balanced,Counter-Punchers
3890482,FSV Mainz 05,62.07,509,820.0,23.8,-3.91,Contested,19.45,Patient,99,14.47,Patient Build-up,Contested
3890482,Darmstadt 98,37.93,311,820.0,27.71,3.91,Contested,22.83,Balanced,71,-17.49,Ultra-Efficient,Contested
3890483,Hamburger SV,57.1,591,1035.0,23.37,7.89,Contested,20.64,Patient,122,10.36,Patient Build-up,Contested
3890483,Hertha Berlin,42.9,444,1035.0,15.48,-7.89,Contested,14.19,Horizontal,63,11.94,Patient Build-up,Counter-Punchers
3890484,Schalke 04,53.82,536,996.0,23.02,0.36,Contested,20.34,Patient,109,7.78,Patient Build-up,Contested
3890484,Hertha Berlin,46.18,460,996.0,22.66,-0.36,Contested,19.13,Patient,88,0.86,Balanced,Contested
3890485,VfB Stuttgart,53.08,396,746.0,26.48,-1.0,Contested,21.97,Patient,87,0.12,Balanced,Contested
3890485,Ingolstadt,46.92,350,746.0,27.48,1.0,Contested,20.86,Patient,73,-8.04,Direct & Efficient,Contested
3890486,Wolfsburg,63.98,698,1091.0,21.7,-0.11,Contested,20.49,Patient,143,20.58,Sterile Possession,Contested
3890486,Hoffenheim,36.02,393,1091.0,21.81,0.11,Contested,18.07,Patient,71,-7.6,Direct & Efficient,Contested
3890487,Augsburg,64.66,505,781.0,22.82,-19.67,Pinned Back,20.99,Patient,106,19.02,Sterile Possession,Contested
3890487,Darmstadt 98,35.34,276,781.0,42.49,19.67,Total Dominance,35.51,Ultra-Vertical,98,-49.64,Ultra-Efficient,Efficiency Experts (Elite)
3890488,Borussia Mönchengladbach,63.54,744,1171.0,16.28,-2.12,Contested,15.86,Horizontal,118,30.98,Sterile Possession,The U-Shape (Sterile)
3890488,Eintracht Frankfurt,36.46,427,1171.0,18.4,2.12,Contested,16.39,Horizontal,70,-0.34,Balanced,Counter-Punchers
3890489,Bayern Munich,81.77,991,1212.0,33.04,17.11,Total Dominance,31.79,Vertical,315,15.69,Sterile Possession,The Steamroller
3890489,Werder Bremen,18.23,221,1212.0,15.93,-17.11,Pinned Back,11.76,Horizontal,26,-13.63,Direct & Efficient,Counter-Punchers
3890490,Hannover 96,60.68,659,1086.0,25.94,1.33,Contested,23.82,Balanced,157,8.8,Patient Build-up,Contested
3890490,FC Köln,39.32,427,1086.0,24.61,-1.33,Contested,22.01,Balanced,94,-9.9,Direct & Efficient,Contested
3890491,Borussia Dortmund,65.75,741,1127.0,18.62,1.68,Contested,17.95,Horizontal,133,28.51,Sterile Possession,The U-Shape (Sterile)
3890491,FSV Mainz 05,34.25,386,1127.0,16.94,-1.68,Contested,15.03,Horizontal,58,0.37,Balanced,Counter-Punchers
3890492,Hamburger SV,53.33,424,795.0,21.9,-12.81,Under Pressure,18.63,Patient,79,9.53,Patient Build-up,Contested
3890492,Bayer Leverkusen,46.67,371,795.0,34.71,12.81,Strong Control,28.03,Vertical,104,-22.75,Ultra-Efficient,Attacking
3890493,Borussia Mönchengladbach,62.25,714,1147.0,24.36,6.26,Contested,21.57,Patient,154,13.53,Patient Build-up,Contested
3890493,Schalke 04,37.75,433,1147.0,18.1,-6.26,Contested,15.94,Horizontal,69,1.55,Balanced,Counter-Punchers
3890494,FSV Mainz 05,54.03,536,992.0,17.96,-5.32,Contested,16.42,Horizontal,88,18.11,Sterile Possession,Defensive
3890494,Werder Bremen,45.97,456,992.0,23.28,5.32,Contested,20.83,Patient,95,-0.59,Balanced,Contested
3890495,Bayern Munich,76.03,888,1168.0,24.94,8.1,Strong Control,23.54,Balanced,209,26.15,Sterile Possession,Contested
3890495,FC Köln,23.97,280,1168.0,16.84,-8.1,Under Pressure,15.71,Horizontal,44,-9.71,Direct & Efficient,Counter-Punchers
3890496,Hertha Berlin,54.04,542,1003.0,11.93,-16.05,Pinned Back,10.52,Horizontal,57,30.18,Sterile Possession,Defensive
3890496,Ingolstadt,45.96,461,1003.0,27.98,16.05,Total Dominance,26.68,Balanced,123,-10.0,Direct & Efficient,Contested
3890497,Eintracht Frankfurt,56.85,527,927.0,24.39,2.63,Contested,22.39,Balanced,118,8.07,Patient Build-up,Contested
3890497,Hannover 96,43.15,400,927.0,21.76,-2.63,Contested,17.25,Horizontal,69,-0.37,Balanced,Contested
3890498,Wolfsburg,74.9,725,968.0,26.37,3.25,Contested,25.24,Balanced,183,22.16,Sterile Possession,Contested
3890498,Darmstadt 98,25.1,243,968.0,23.12,-3.25,Contested,18.93,Patient,46,-21.14,Ultra-Efficient,Contested
3890499,Hamburger SV,61.61,560,909.0,32.1,13.26,Strong Control,29.46,Vertical,165,-2.59,Balanced,The Steamroller
3890499,Hoffenheim,38.39,349,909.0,18.84,-13.26,Under Pressure,14.61,Horizontal,51,0.71,Balanced,Counter-Punchers
3890500,VfB Stuttgart,54.74,497,908.0,21.0,-10.48,Under Pressure,20.12,Patient,100,12.74,Patient Build-up,Contested
3890500,Bayer Leverkusen,45.26,411,908.0,31.48,10.48,Strong Control,28.22,Vertical,116,-17.7,Ultra-Efficient,Attacking
3890501,Borussia Dortmund,75.22,950,1263.0,16.79,-6.4,Contested,16.32,Horizontal,155,41.64,Sterile Possession,The U-Shape (Sterile)
3890501,Augsburg,24.78,313,1263.0,23.19,6.4,Contested,19.81,Patient,62,-21.6,Ultra-Efficient,Contested
3890502,Wolfsburg,54.04,515,953.0,10.49,-20.82,Pinned Back,8.16,Horizontal,42,33.06,Sterile Possession,Defensive
3890502,Bayer Leverkusen,45.96,438,953.0,31.31,20.82,Total Dominance,27.4,Balanced,120,-16.66,Ultra-Efficient,Attacking
3890503,Augsburg,50.34,442,878.0,19.88,0.1,Contested,15.84,Horizontal,70,10.58,Patient Build-up,Defensive
3890503,FSV Mainz 05,49.66,436,878.0,19.78,-0.1,Contested,16.06,Horizontal,70,10.1,Patient Build-up,Defensive
3890504,Hannover 96,54.36,517,951.0,30.67,11.36,Strong Control,26.5,Balanced,137,-6.98,Direct & Efficient,Attacking
3890504,Hamburger SV,45.64,434,951.0,19.31,-11.36,Under Pressure,17.28,Horizontal,75,7.02,Patient Build-up,Defensive
3890505,Bayern Munich,68.84,698,1014.0,18.57,-3.49,Contested,16.76,Horizontal,117,31.7,Sterile Possession,The U-Shape (Sterile)
3890505,Eintracht Frankfurt,31.16,316,1014.0,22.06,3.49,Contested,20.25,Patient,64,-12.96,Direct & Efficient,Contested
3890506,VfB Stuttgart,59.56,383,643.0,18.42,-15.54,Pinned Back,16.71,Horizontal,64,22.72,Sterile Possession,The U-Shape (Sterile)
3890506,Darmstadt 98,40.44,260,643.0,33.96,15.54,Total Dominance,29.23,Vertical,76,-27.48,Ultra-Efficient,Efficiency Experts (Elite)
3890507,Borussia Dortmund,70.19,737,1050.0,26.55,6.99,Contested,25.64,Balanced,189,17.09,Sterile Possession,Contested
3890507,Werder Bremen,29.81,313,1050.0,19.56,-6.99,Contested,18.53,Patient,58,-9.31,Direct & Efficient,Counter-Punchers
3890508,Schalke 04,57.94,507,875.0,22.54,-11.23,Under Pressure,20.12,Patient,102,12.86,Patient Build-up,Contested
3890508,Ingolstadt,42.06,368,875.0,33.77,11.23,Strong Control,31.25,Vertical,115,-25.48,Ultra-Efficient,Efficiency Experts (Elite)
3890509,Hoffenheim,54.5,593,1088.0,22.27,-2.45,Contested,19.73,Patient,117,9.96,Patient Build-up,Contested
3890509,FC Köln,45.5,495,1088.0,24.72,2.45,Contested,24.65,Balanced,122,-3.94,Balanced,Contested
3890510,Borussia Mönchengladbach,52.02,540,1038.0,17.14,-0.24,Contested,15.19,Horizontal,82,17.74,Sterile Possession,Defensive
3890510,Hertha Berlin,47.98,498,1038.0,17.38,0.24,Contested,16.87,Horizontal,84,13.22,Patient Build-up,Defensive
3890511,Hertha Berlin,63.92,606,948.0,19.98,-9.57,Under Pressure,18.98,Patient,115,23.96,Sterile Possession,The U-Shape (Sterile)
3890511,Hannover 96,36.08,342,948.0,29.55,9.57,Strong Control,25.44,Balanced,87,-23.02,Ultra-Efficient,Contested
