match_id,team,possession_pct,total_xg,epr,style
16248,Atlético Madrid,36.45,0.5219108574092388,69.84,Patient Build-up
16265,Barcelona,50.53,1.2456225417554379,40.57,Patient Build-up
16265,Real Sociedad,49.47,0.8769487757235765,56.41,Patient Build-up
16275,Barcelona,75.79,2.2655810276046395,33.45,Balanced
16275,Deportivo Alavés,24.21,0.41362019162625074,58.53,Patient Build-up
16289,Barcelona,62.14,1.749232729896903,35.52,Balanced
16289,Levante UD,37.86,0.7343230023980141,51.56,Patient Build-up
16306,Barcelona,77.68,2.0404835622757673,38.07,Balanced
16306,Getafe,22.32,0.9995465278625488,22.33,Balanced
16317,Barcelona,60.24,0.7572143822908401,79.55,Patient Build-up
16317,Eibar,39.76,1.4778042826801538,26.9,Balanced
18235,Bayern Munich,68.06,1.0990972984582186,61.92,Patient Build-up
18235,Inter Milan,31.94,1.1474298681132495,27.84,Balanced
18236,Barcelona,67.68,1.931535611860454,35.04,Balanced
18236,Manchester United,32.32,0.3027580864727497,106.75,Patient Build-up
18237,Bayern Munich,55.81,7.403860354330391,7.54,Clinical/Direct
18237,Chelsea,44.19,4.209351921454072,10.5,Clinical/Direct
18240,Bayern Munich,58.9,3.0761972330510616,19.15,Clinical/Direct
18240,Borussia Dortmund,41.1,1.5169214848428965,27.09,Balanced
18241,Real Madrid,62.27,2.6064781667664647,23.89,Balanced
18241,Atlético Madrid,37.73,1.0645477268844843,35.44,Balanced
18242,Barcelona,61.41,2.2706584706902504,27.05,Balanced
18242,Juventus,38.59,1.3841882068663836,27.88,Balanced
18243,Atlético Madrid,52.87,5.672407011501491,9.32,Clinical/Direct
18243,Real Madrid,47.13,6.500814286991954,7.25,Clinical/Direct
18244,Real Madrid,55.84,1.5717215491458774,35.53,Balanced
18244,Juventus,44.16,0.4191744327545166,105.35,Patient Build-up
18245,Real Madrid,65.15,1.6771192564629018,38.85,Balanced
18245,Liverpool,34.85,1.4270668979734182,24.42,Balanced
19714,Manchester City WFC,54.49,1.231723538134247,44.24,Patient Build-up
19714,Chelsea FCW,45.51,0.9513358287513256,47.84,Patient Build-up
19715,Brighton & Hove Albion WFC,58.57,0.8678992837667465,67.48,Patient Build-up
19715,Bristol City WFC,41.43,0.3947943162638694,104.94,Patient Build-up
19716,Reading WFC,67.41,3.166439983062446,21.29,Balanced
19716,Yeovil Town LFC,32.59,0.9073210675269365,35.92,Balanced
19717,Arsenal WFC,64.91,3.3164402171969414,19.57,Clinical/Direct
19717,Liverpool WFC,35.09,0.5916091920807958,59.31,Patient Build-up
19718,Birmingham City WFC,59.92,1.6276351138949394,36.81,Balanced
19718,Everton LFC,40.08,0.6330055445432663,63.32,Patient Build-up
19719,Reading WFC,53.99,1.0372642138972878,52.05,Patient Build-up
19719,West Ham United LFC,46.01,0.720819029957056,63.83,Patient Build-up
19720,Chelsea FCW,73.86,1.9938864903524518,37.04,Balanced
19720,Bristol City WFC,26.14,0.038344682194292545,681.71,Patient Build-up
19722,Arsenal WFC,72.3,2.6784327402710915,26.99,Balanced
19722,Yeovil Town LFC,27.7,0.8170286733657122,33.9,Balanced
19723,Manchester City WFC,61.82,1.9301108550280333,32.03,Balanced
19723,Everton LFC,38.18,0.621030009817332,61.48,Patient Build-up
19724,Arsenal WFC,57.26,4.653301406651735,12.31,Clinical/Direct
19724,West Ham United LFC,42.74,0.9098995411768556,46.97,Patient Build-up
19725,Brighton & Hove Albion WFC,57.02,0.5694849584251642,100.13,Patient Build-up
19725,Liverpool WFC,42.98,0.40407774643972516,106.37,Patient Build-up
19726,Chelsea FCW,59.62,2.154700357001275,27.67,Balanced
19726,Everton LFC,40.38,0.5314083858393133,75.99,Patient Build-up
19727,Reading WFC,58.62,1.7814567852765322,32.91,Balanced
19727,Birmingham City WFC,41.38,2.0609874518122524,20.08,Balanced
19728,Manchester City WFC,74.84,4.2177591463550925,17.74,Clinical/Direct
19728,Bristol City WFC,25.16,1.112701895646751,22.61,Balanced
19729,Everton LFC,61.25,2.476183687802404,24.74,Balanced
19729,Bristol City WFC,38.75,0.6137079182080925,63.14,Patient Build-up
19730,Chelsea FCW,66.02,2.22302422625944,29.7,Balanced
19730,Brighton & Hove Albion WFC,33.98,0.8336114501580596,40.76,Patient Build-up
19731,West Ham United LFC,71.45,2.358750330284238,30.29,Balanced
19731,Yeovil Town LFC,28.55,1.6526773716323078,17.27,Clinical/Direct
19732,Reading WFC,66.56,0.9572960054501891,69.53,Patient Build-up
19732,Liverpool WFC,33.44,0.1791112357750535,186.7,Patient Build-up
19733,Manchester City WFC,58.28,1.5515441950410604,37.56,Balanced
19733,Birmingham City WFC,41.72,0.788523088209331,52.91,Patient Build-up
19734,Brighton & Hove Albion WFC,50.14,1.821827339939773,27.52,Balanced
19734,Everton LFC,49.86,1.0006967303343117,49.83,Patient Build-up
19735,Manchester City WFC,55.99,2.829433817882091,19.79,Clinical/Direct
19735,West Ham United LFC,44.01,1.34144813939929,32.81,Balanced
19736,Chelsea FCW,57.51,0.8518709149211645,67.51,Patient Build-up
19736,Arsenal WFC,42.49,1.9831136614084244,21.43,Balanced
19737,Liverpool WFC,64.17,2.6166917462833226,24.52,Balanced
19737,Yeovil Town LFC,35.83,0.29698116471990943,120.65,Patient Build-up
19738,Birmingham City WFC,73.51,2.178180548362434,33.75,Balanced
19738,Bristol City WFC,26.49,0.0,,No Threat Created
19739,Manchester City WFC,67.66,3.183633307926357,21.25,Balanced
19739,Brighton & Hove Albion WFC,32.34,1.4240957028232515,22.71,Balanced
19740,West Ham United LFC,63.45,0.7349886354058981,86.33,Patient Build-up
19740,Liverpool WFC,36.55,2.5407292880117893,14.39,Clinical/Direct
19741,Arsenal WFC,56.51,4.299166954588145,13.14,Clinical/Direct
19741,Reading WFC,43.49,0.40959269367158413,106.18,Patient Build-up
19742,Bristol City WFC,62.43,1.4751481101848185,42.32,Patient Build-up
